@relation waveform-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
642,9.491638,8.798818,1.801333,6.235383,11.622061,-1.922576,5.144191,-9.595561,13.752483,-7.361216,2,cluster2
643,20.819251,21.373507,1.662769,1.732051,1.71473,2.753961,-10.91192,-7.222652,7.447818,-22.741827,0,cluster0
644,21.027097,9.405036,7.361216,-0.450333,6.668396,-3.360179,-12.366843,-15.744342,20.213033,3.204294,1,cluster2
645,18.706149,7.136049,-10.011254,-2.892525,6.010216,11.777945,10.756036,-17.493713,19.243084,-20.992456,2,cluster1
646,14.150855,6.391267,-17.38979,-3.827832,-8.296523,1.576166,-0.086603,-13.128945,10.444266,-18.480982,2,cluster1
647,10.461587,17.008739,2.182384,-5.040268,7.915472,6.166101,-8.261882,-0.658179,23.573211,-5.542563,1,cluster2
648,15.467214,11.275651,6.114139,-1.160474,21.702597,-1.801333,-2.840563,-4.589935,19.10452,-6.235383,1,cluster2
649,13.215548,18.08261,6.235383,-2.009179,-1.420282,10.409625,-3.481422,-18.151892,19.953225,-9.820728,0,cluster2
650,14.410663,15.242047,0.381051,2.251666,12.643971,1.71473,1.818653,-9.699485,13.198227,-4.451371,2,cluster2
651,6.668396,11.725984,-4.555294,-5.577204,5.334716,3.879794,-1.160474,2.39023,10.825318,-11.275651,2,cluster2
652,15.32865,21.113699,18.377059,-2.788602,8.348485,-0.987269,-14.947598,4.76314,8.53901,9.127908,1,cluster0
653,16.160034,25.010814,6.408588,-5.577204,8.348485,3.39482,-2.927166,-3.637307,16.090752,-0.242487,1,cluster0
654,13.804445,13.804445,6.287344,6.408588,5.854332,-3.74123,-10.617471,-3.775871,12.297561,-13.336791,1,cluster0
655,16.523765,20.975135,-0.034641,-0.398372,2.095781,-1.472243,-10.461587,-7.343895,15.796303,-3.516063,0,cluster0
656,17.285867,6.425908,3.689268,-2.753961,15.068842,3.290897,2.580756,-5.871652,16.558406,-6.287344,1,cluster2
657,19.347008,14.427983,-7.932793,2.165064,4.035678,7.465139,7.950113,-5.473281,-1.420282,-10.721394,0,cluster1
658,17.147303,17.909405,3.446781,-3.238935,2.355589,9.907331,-14.046932,-5.230793,7.361216,0.814064,1,cluster0
659,9.508959,-3.117691,-3.706589,-7.205331,4.382089,-4.728499,3.723909,-15.605778,27.868697,3.550704,2,cluster2
660,16.246637,34.41585,27.435685,2.650038,18.255816,0.848705,-10.929241,7.742267,3.100371,-1.749371,1,cluster0
661,10.704074,6.980165,-14.826355,7.17069,11.483497,3.429461,3.793191,-16.108073,7.776908,-7.534421,2,cluster2
662,5.559883,16.125393,5.767729,-1.472243,7.136049,-3.74123,9.058626,-3.446781,20.351597,-19.883943,2,cluster2
663,10.825318,5.386678,-4.174242,-8.989344,6.737678,10.288382,9.439677,-4.035678,15.986829,-21.841161,2,cluster1
664,9.179869,11.24101,8.054036,-7.361216,2.615397,-6.287344,-1.212436,-4.849742,15.397932,-3.845153,2,cluster2
665,23.503929,15.380611,13.198227,1.974538,2.546115,-2.927166,-11.743304,-11.829907,2.442192,9.145228,0,cluster0
666,20.819251,13.735163,-17.874764,-8.105998,2.771281,2.650038,-0.242487,-9.266472,10.825318,-35.78417,0,cluster1
667,13.128945,-0.606218,-4.988306,1.333679,10.981202,-3.533384,5.473281,-4.520653,6.46055,-3.637307,1,cluster2
668,16.904816,7.811549,-16.090752,-17.562995,-4.330127,17.147303,2.303628,-5.940934,3.429461,-23.400006,0,cluster1
669,17.493713,11.379574,3.308217,-5.906293,3.360179,6.47787,-5.871652,-15.952188,14.445304,0.467654,1,cluster2
670,18.688828,20.992456,12.62665,-1.160474,13.925688,11.60474,6.200742,10.652112,0.762102,-7.655665,1,cluster0
671,16.177355,13.025022,-6.599114,-6.945524,7.361216,7.101408,13.475355,3.117691,10.963882,-26.864108,2,cluster1
672,16.073431,8.746857,-7.205331,-7.517101,-9.301113,5.369358,-13.683201,-14.202817,11.691343,-0.814064,0,cluster1
673,12.470766,11.985792,-0.467654,-6.391267,8.712216,-0.640859,-1.766692,-1.71473,9.803408,-11.050484,2,cluster2
674,22.655225,19.7627,15.32865,-0.69282,-0.848705,4.641896,-13.406073,3.117691,4.884383,-11.899189,0,cluster0
675,15.848265,8.677575,9.041305,13.596599,15.242047,-4.156922,11.362253,-17.666918,8.52169,3.342858,1,cluster2
676,12.661291,-3.585345,-17.37247,-5.559883,-1.299038,1.385641,4.867063,-11.223689,6.200742,-27.019993,2,cluster1
677,20.628725,12.176317,18.844713,-2.701999,15.397932,-2.598076,-3.775871,-15.986829,19.000597,-2.234346,1,cluster2
678,20.80193,26.985352,22.447378,1.69741,3.949076,1.177795,-9.612882,-6.720357,7.84619,1.853294,0,cluster0
679,16.125393,16.922136,-5.386678,-4.41673,6.945524,5.992896,-11.691343,-1.212436,3.152332,-12.990381,0,cluster0
680,20.4382,22.482019,3.464102,-2.147743,9.162549,5.507922,9.353074,1.818653,7.603703,-18.06529,0,cluster1
681,13.492676,16.662329,-8.712216,-2.961807,3.654627,11.812587,4.208883,1.316359,1.991858,-23.85034,0,cluster1
682,15.432573,16.298598,8.036716,2.701999,18.844713,-1.299038,8.227241,-12.93842,15.276688,-0.814064,2,cluster2
683,10.91192,22.343455,19.398969,4.607255,2.476833,4.520653,-15.952188,3.360179,13.821765,-1.420282,1,cluster0
684,14.046932,9.093267,18.290457,4.78046,9.959292,-8.452408,-1.489564,-10.184459,8.1926,-8.694895,1,cluster2
685,6.789639,9.976613,-6.633755,-5.888973,3.464102,-4.001037,3.41214,0.484974,24.595121,-6.114139,2,cluster2
686,18.948636,16.419842,7.517101,-8.469728,10.271061,3.117691,-17.164624,-9.855369,25.842198,-2.892525,1,cluster0
687,13.769804,20.940494,4.10496,-0.571577,2.840563,9.301113,-11.881869,-12.124356,16.71429,2.563435,1,cluster0
688,17.788162,16.35056,6.962844,-8.002075,1.766692,-4.070319,-7.066767,6.599114,-0.519615,-3.568025,0,cluster0
689,14.878316,6.166101,-19.035238,-12.713253,4.867063,9.301113,7.482459,3.827832,6.062178,-17.493713,0,cluster1
690,21.80652,4.953665,-14.757073,-2.407551,0.34641,-0.450333,8.8681,-11.431535,4.815101,-13.336791,2,cluster1
691,23.53857,3.048409,-3.862473,-6.599114,-0.69282,10.357664,-13.96033,-16.073431,18.446341,-8.902741,0,cluster1
692,7.309254,17.129982,8.625613,-3.75855,17.649598,6.166101,10.548189,-14.410663,30.362851,2.927166,1,cluster2
693,13.354112,4.174242,-10.981202,-3.983717,8.435087,3.031089,3.117691,9.456997,-2.580756,-22.793789,2,cluster1
694,6.703037,15.259368,9.734126,-7.014806,-1.316359,-6.114139,-8.331164,-5.507922,28.95989,9.006664,1,cluster2
695,20.767289,14.774393,-19.329687,-5.525242,3.619986,6.044857,12.176317,-7.603703,12.436125,-23.001635,2,cluster1
696,17.285867,21.719917,9.041305,-5.819691,1.541525,2.580756,-16.991418,-3.360179,9.041305,6.997485,1,cluster0
697,8.660254,15.397932,4.330127,2.476833,14.479945,-6.218062,-3.013768,-6.668396,18.290457,0.554256,1,cluster2
698,17.701559,12.973061,-8.452408,-6.425908,9.838049,6.408588,7.621024,-14.497265,9.87269,-8.52169,2,cluster1
699,6.668396,28.838646,2.840563,-4.693858,-0.32909,5.992896,-16.385201,-6.529832,22.51666,-4.052999,1,cluster0
700,16.818213,16.575726,6.200742,-5.386678,15.432573,4.572614,-3.949076,-3.013768,12.176317,4.503332,1,cluster2
701,25.184019,5.577204,-13.458035,-5.386678,-1.091192,7.915472,9.612882,-13.891047,0.536936,-28.509556,2,cluster1
702,9.820728,12.176317,3.862473,1.905256,18.238495,2.909845,-0.588897,-0.519615,6.443229,-17.978687,1,cluster2
703,11.414215,4.659217,-1.749371,-8.261882,14.860996,0.883346,-5.196152,-5.178832,12.643971,-10.530869,2,cluster2
704,15.449893,22.811109,10.340343,2.113102,3.949076,6.373947,-16.593047,0.952628,-0.6755,4.278165,1,cluster0
705,12.678612,10.132497,-7.967434,-1.195115,10.946561,3.74123,-0.658179,2.805922,6.668396,-6.079498,2,cluster2
706,21.512071,10.877279,-9.422356,-15.32865,-1.420282,3.533384,8.054036,2.875204,2.546115,-5.611845,0,cluster1
707,8.660254,18.030649,16.506444,-2.528794,11.656702,2.355589,-2.268987,-4.728499,21.079058,3.671948,1,cluster2
708,19.935905,24.751006,-4.226204,-16.489124,6.893562,9.786087,-2.494153,-5.525242,13.371432,-16.974098,0,cluster1
709,13.232868,15.190086,-3.931755,-4.08764,9.21451,2.165064,4.970986,-6.062178,21.754558,-8.608293,1,cluster2
710,20.767289,14.982239,6.443229,-0.727461,1.108513,4.382089,-1.402961,-11.275651,9.474318,-6.425908,0,cluster0
711,12.886458,8.781498,-0.207846,-7.257293,-5.715768,6.062178,-13.856406,-16.36788,22.51666,-6.356626,0,cluster2
712,10.686753,1.957217,-20.905853,-2.667358,-0.32909,0.935307,4.589935,9.283792,5.057588,-26.673582,2,cluster1
713,13.406073,19.797341,2.494153,-3.06573,6.997485,-7.551742,-12.869138,-12.28024,18.4117,-0.727461,0,cluster2
714,19.78002,21.685276,19.624136,4.43405,6.321985,0.450333,-10.409625,6.010216,2.511474,-11.206369,0,cluster0
715,9.612882,6.616434,8.140639,-7.274613,7.967434,-1.091192,-1.991858,9.734126,16.575726,-2.494153,1,cluster2
716,18.515623,17.926726,1.610807,-2.424871,-5.282755,2.996448,-7.118729,-2.528794,6.304665,-8.573651,0,cluster0
717,14.531906,14.237458,3.377499,-1.125833,2.892525,-0.311769,-13.509996,-2.73664,8.590972,-2.944486,1,cluster0
718,13.458035,5.525242,-5.022947,-7.932793,5.490601,11.25833,6.703037,-15.016881,9.630202,-16.298598,2,cluster1
719,18.169213,34.41585,15.103483,0.207846,1.610807,4.78046,-11.102446,-2.701999,11.362253,-9.578241,1,cluster0
720,14.774393,5.317396,-5.334716,-6.928203,4.693858,1.02191,9.145228,-3.74123,11.743304,-11.91651,2,cluster1
721,14.964919,23.036276,4.711178,-8.417767,1.662769,10.028574,-9.716805,-4.832422,12.453445,-5.282755,0,cluster0
722,15.986829,2.494153,-3.966396,-5.733088,6.564473,-0.207846,-0.467654,2.026499,6.339306,-13.925688,2,cluster1
723,23.036276,0.450333,-10.929241,-3.100371,6.581793,6.183421,1.593487,-9.56092,2.73664,-11.310292,2,cluster1
724,17.355149,12.886458,-16.073431,-8.920062,7.257293,11.414215,1.437602,-15.761662,7.742267,-17.303188,0,cluster1
725,12.799855,10.288382,-23.365365,-4.070319,-2.095781,6.13146,10.478907,-2.805922,6.079498,-19.953225,0,cluster1
726,13.423394,5.906293,-7.257293,-8.313844,9.508959,7.690306,6.720357,-7.724947,6.529832,-13.873727,2,cluster1
727,19.987866,20.282315,-18.463662,-12.158997,2.632717,9.162549,7.638344,-11.985792,2.442192,-22.759148,0,cluster1
728,24.369955,23.936942,17.147303,-9.456997,12.055074,4.347448,-17.874764,9.682164,9.716805,-2.563435,0,cluster0
729,33.116811,10.184459,3.706589,-1.69741,7.430498,3.602666,6.339306,-23.261442,-0.138564,-14.947598,2,cluster1
730,17.008739,16.437162,5.265434,3.221615,5.334716,12.782535,3.06573,-12.003112,4.052999,-14.722432,0,cluster1
731,18.221174,11.466176,20.12643,-3.862473,15.068842,-3.117691,-1.645448,-7.569062,14.185496,-7.759588,1,cluster2
732,17.684239,5.940934,-14.65315,-23.677135,3.498743,4.278165,-4.10496,-10.877279,21.771879,-3.810512,2,cluster1
733,24.352634,25.270621,12.990381,6.962844,4.884383,3.342858,-13.146266,-6.166101,11.327612,2.667358,0,cluster0
734,12.643971,19.502892,12.072394,-0.207846,7.655665,4.884383,-10.444266,-3.533384,9.89001,-6.027537,1,cluster0
735,18.134572,8.989344,-4.832422,0.866025,14.947598,3.429461,6.079498,-14.30674,22.256853,-10.652112,2,cluster2
736,20.195712,8.054036,-19.589495,-11.310292,-4.988306,8.556331,7.690306,-4.451371,4.278165,-23.677135,0,cluster1
737,8.954703,22.464699,16.835534,5.248114,7.49978,2.06114,-3.74123,-8.088677,12.540048,-8.487049,0,cluster0
738,20.247674,5.334716,-21.044417,0.6755,2.528794,2.06114,16.852854,-1.160474,-4.139601,-29.288979,2,cluster1
739,21.997045,14.65315,8.123318,5.923614,8.054036,0.34641,-16.03879,-6.512511,-3.498743,1.991858,0,cluster0
740,12.903779,15.917547,15.917547,-1.281718,9.526279,-3.273576,1.420282,-1.801333,21.338866,-2.580756,1,cluster2
741,13.769804,10.825318,8.556331,2.667358,8.313844,-1.887935,-5.352037,-14.081573,12.141676,0.727461,1,cluster2
742,9.976613,28.786684,12.384163,7.898152,8.157959,6.425908,-5.317396,-9.751446,24.491198,-3.204294,1,cluster0
743,12.124356,27.678172,18.463662,4.884383,3.862473,-0.969948,-15.034201,-3.377499,11.483497,8.798818,1,cluster0
744,15.397932,14.514586,-13.63124,-7.638344,-3.135012,0.796743,8.157959,-2.06114,-9.508959,-21.200302,0,cluster1
745,20.351597,15.934867,11.448856,-3.06573,6.703037,12.973061,-10.513548,1.870615,7.82887,2.04382,1,cluster0
746,23.451968,20.888533,5.767729,-0.138564,-0.277128,0.623538,-2.113102,0.190526,5.525242,-14.410663,0,cluster0
747,20.524802,9.89001,-18.671508,-7.655665,5.022947,8.53901,4.156922,-31.644568,22.100968,-22.776468,2,cluster1
748,16.956777,14.705111,12.834496,2.286307,2.598076,4.884383,-1.801333,0.571577,2.009179,-1.71473,1,cluster0
749,30.01644,6.391267,-29.254338,-5.334716,5.940934,15.934867,0.138564,-10.115177,1.991858,-27.695492,0,cluster1
750,16.454483,9.976613,2.320948,3.152332,8.677575,2.979127,15.207406,-5.421319,9.630202,-17.216585,2,cluster2
751,21.858481,22.256853,3.360179,-6.980165,-1.264397,10.617471,-0.623538,-4.122281,13.215548,-11.24101,0,cluster0
752,20.386238,21.442789,4.832422,-3.048409,2.095781,10.426946,-6.564473,-5.386678,6.321985,-12.210958,0,cluster0
753,17.892085,5.646486,-15.588457,-4.901704,6.408588,-3.845153,7.551742,-4.364768,8.313844,-9.266472,2,cluster1
754,17.649598,7.326575,-17.026059,-10.513548,4.537973,5.663806,6.495191,-6.13146,3.689268,-27.349082,0,cluster1
755,20.628725,2.667358,-18.169213,-1.073872,2.303628,4.693858,19.7627,4.867063,-3.204294,-20.230353,0,cluster1
756,6.13146,10.877279,-8.209921,-0.467654,13.908368,-0.727461,9.353074,3.966396,19.277725,-3.100371,1,cluster2
757,4.10496,11.864548,10.149818,-2.875204,11.015843,-1.177795,-15.813624,7.084088,14.531906,-0.225167,1,cluster0
758,21.893122,20.195712,10.704074,0.606218,7.118729,-4.070319,-11.639381,-6.910883,-1.36832,-11.24101,1,cluster0
759,15.449893,1.593487,-8.556331,7.15337,5.698447,1.03923,3.793191,-3.983717,7.863511,-7.724947,2,cluster2
760,16.593047,14.410663,-23.348045,-20.178392,1.125833,12.869138,2.06114,-2.71932,7.118729,-21.615994,2,cluster1
761,18.965956,20.975135,8.123318,-13.458035,6.321985,10.392305,-18.827392,-3.671948,13.475355,-5.334716,0,cluster0
762,16.627688,20.78461,5.819691,1.541525,0.242487,2.71932,4.468691,-6.270024,10.149818,-7.776908,0,cluster0
763,19.502892,20.403559,9.318433,-0.086603,7.014806,-8.764177,-9.734126,-16.402521,17.424431,-0.519615,1,cluster0
764,19.312367,7.707626,-8.244562,-11.725984,4.728499,6.858921,-1.385641,-6.876242,14.358701,-10.271061,0,cluster1
765,22.724507,6.910883,3.117691,0.32909,-4.641896,-2.37291,-21.581353,-2.494153,6.928203,1.784012,1,cluster0
766,3.186973,23.954263,3.983717,-2.355589,19.260405,-2.753961,5.854332,-6.13146,21.650635,-13.839086,2,cluster2
767,11.829907,3.585345,-7.326575,0.381051,9.734126,-2.182384,12.592009,-2.753961,9.283792,-11.881869,2,cluster2
768,14.220137,7.569062,-9.127908,-4.919024,0.883346,3.585345,9.110587,-10.028574,3.845153,-17.04338,2,cluster1
769,21.979725,29.99912,15.519175,-4.43405,-5.352037,-3.74123,-18.273136,-9.370395,5.646486,-6.495191,0,cluster0
770,14.757073,7.880831,0.207846,-0.831384,7.984754,3.671948,5.022947,-2.650038,11.431535,-9.456997,2,cluster2
771,9.422356,10.842638,-1.281718,-0.086603,12.384163,3.568025,3.914435,-19.918584,18.810072,-6.720357,2,cluster2
772,19.849302,18.325098,-12.886458,-13.596599,-0.173205,13.544637,-9.526279,-10.686753,2.771281,-10.323023,0,cluster1
773,25.287942,7.724947,-20.282315,-5.473281,-1.662769,7.343895,8.8681,-9.439677,-1.541525,-16.437162,0,cluster1
774,23.902301,9.941972,1.749371,-6.685716,-1.212436,6.997485,1.818653,-16.610367,3.429461,-18.983277,0,cluster1
775,9.127908,20.213033,15.917547,-0.32909,13.250189,-0.190526,-4.832422,-2.788602,17.441752,0.727461,1,cluster2
776,29.462184,4.070319,-20.074469,-13.97765,-3.74123,7.932793,-0.917987,-11.985792,0.398372,-16.36788,2,cluster1
777,13.943009,18.429021,-4.624576,-5.80237,16.333239,0.623538,8.52169,-16.02147,9.145228,-16.333239,2,cluster2
778,17.580316,2.823243,-22.447378,-10.167138,3.602666,6.893562,9.093267,-0.311769,-1.004589,-22.672545,2,cluster1
779,13.076984,13.509996,5.473281,-0.502295,7.257293,2.026499,-4.10496,-7.776908,2.71932,1.732051,1,cluster0
780,11.760625,14.185496,6.425908,-4.486012,15.830944,-2.320948,5.490601,-12.747894,28.907928,-9.976613,2,cluster2
781,9.456997,26.102006,7.586383,-8.729536,3.446781,7.742267,-19.849302,-2.320948,27.331762,-13.527317,0,cluster0
782,21.754558,14.185496,-10.080536,-4.589935,-1.974538,2.199705,6.062178,-19.329687,8.487049,-15.016881,2,cluster1
783,21.771879,15.727021,-6.772319,-9.699485,-0.987269,10.253741,5.542563,-1.576166,3.689268,-14.237458,0,cluster1
784,29.202377,23.52125,4.399409,-10.58283,7.811549,11.795266,-2.73664,-3.135012,5.45596,-13.665881,0,cluster0
785,15.380611,4.849742,-0.121244,-0.900666,10.807997,4.919024,9.630202,-16.385201,18.844713,-18.775431,2,cluster2
786,10.756036,9.041305,-7.655665,0.069282,8.920062,9.838049,12.973061,-10.548189,2.199705,-16.922136,2,cluster1
787,27.799415,11.500817,-5.230793,-6.391267,8.487049,14.549227,16.852854,-10.530869,3.360179,-20.646046,2,cluster1
788,19.329687,12.210958,-17.147303,-11.691343,-3.654627,5.80237,5.663806,-11.656702,5.854332,-20.871212,0,cluster1
789,8.1926,19.312367,8.660254,1.351,0.381051,-6.720357,-8.244562,-0.069282,1.784012,-7.274613,0,cluster0
790,18.151892,14.635829,-10.929241,-4.659217,4.641896,11.466176,13.735163,1.887935,-5.629165,-31.03835,0,cluster1
791,14.722432,12.037753,3.706589,-7.950113,11.847228,0.917987,-6.685716,2.615397,18.688828,-2.73664,1,cluster2
792,18.567585,14.445304,-1.991858,-4.035678,8.365805,4.641896,-0.900666,5.45596,4.035678,-25.842198,2,cluster1
793,14.185496,21.217622,15.311329,3.031089,8.365805,-1.662769,-18.463662,-3.706589,10.686753,-5.300075,0,cluster0
794,11.050484,25.287942,7.17069,-7.621024,2.04382,7.517101,-16.748931,7.291934,9.145228,-1.160474,1,cluster0
795,15.051522,8.85078,-11.725984,-11.466176,-5.040268,7.49978,-0.536936,-11.639381,22.741827,-10.496228,0,cluster1
796,15.034201,26.448416,2.268987,-0.34641,5.421319,12.522727,-8.17528,-10.374984,19.814661,5.542563,0,cluster0
797,11.171728,25.495788,14.497265,-2.442192,-2.892525,2.788602,-14.358701,5.490601,6.962844,-6.633755,1,cluster0
798,16.229316,7.326575,-4.953665,-5.992896,9.820728,3.845153,10.8946,-16.160034,21.494751,-9.993933,2,cluster2
799,18.06529,9.630202,-5.057588,-11.448856,2.147743,1.143154,1.160474,-18.480982,16.090752,-9.682164,0,cluster1
800,10.374984,13.804445,5.577204,-4.312807,15.882906,-0.969948,3.775871,2.095781,15.207406,-4.451371,2,cluster2
801,33.255376,25.824878,15.484534,-5.819691,0.484974,-0.294449,-20.472841,-10.91192,-0.017321,-0.467654,0,cluster0
802,14.65315,26.483057,3.446781,-0.623538,5.906293,6.599114,-13.28483,-5.057588,6.980165,-15.830944,0,cluster0
803,12.332202,12.869138,-2.546115,-3.810512,0.294449,1.073872,1.784012,-1.125833,2.667358,-9.87269,0,cluster1
804,29.392902,11.60474,-16.991418,-5.005627,4.537973,1.299038,7.794229,-8.53901,-6.062178,-9.907331,0,cluster1
805,20.143751,5.854332,-11.552779,-9.353074,1.71473,-0.259808,2.078461,-4.76314,7.014806,-17.874764,2,cluster1
806,17.407111,14.116214,-5.213473,-6.599114,4.988306,15.34597,1.333679,-1.229756,4.468691,-18.636867,0,cluster1
807,10.704074,21.442789,20.923174,0.917987,14.514586,-7.326575,-5.767729,-0.744782,10.496228,-2.823243,1,cluster0
808,13.509996,21.044417,11.847228,-3.550704,1.506884,2.37291,-10.167138,0.363731,6.616434,-6.252703,0,cluster0
809,18.134572,1.853294,-20.80193,5.005627,-3.169653,7.049447,17.892085,-5.715768,-8.989344,-22.724507,2,cluster1
810,7.811549,15.415252,7.49978,-10.23642,14.878316,1.801333,-4.347448,3.498743,21.113699,-9.335754,1,cluster2
811,5.10955,7.863511,1.818653,-8.383126,11.881869,-0.155885,1.662769,-2.026499,23.815699,3.238935,1,cluster2
812,8.642934,8.52169,-10.773356,0.121244,4.208883,5.750409,7.569062,-5.837011,13.97765,-11.812587,2,cluster2
813,23.296083,14.947598,-4.555294,6.980165,9.855369,-0.536936,10.2191,-7.136049,-11.674022,-19.918584,0,cluster1
814,20.213033,25.322583,18.429021,5.144191,3.273576,0.155885,-14.445304,1.766692,9.439677,4.312807,1,cluster0
815,12.037753,11.829907,10.323023,-5.10955,14.930278,2.615397,1.056551,-5.473281,8.972023,-10.617471,1,cluster2
816,5.750409,10.426946,7.724947,2.701999,12.730573,-8.400446,-7.967434,-12.488086,15.865585,1.784012,1,cluster2
817,21.82384,29.635389,10.963882,-1.056551,13.128945,0.727461,-5.577204,10.825318,14.635829,-14.878316,1,cluster0
818,18.290457,25.010814,22.724507,3.931755,8.435087,-3.06573,-10.288382,-8.504369,1.472243,15.882906,1,cluster0
819,7.950113,12.661291,13.821765,8.279203,12.851817,-1.749371,10.756036,-17.649598,23.573211,4.745819,1,cluster2
820,19.052559,22.308814,1.108513,0.6755,11.206369,11.431535,-3.516063,-9.751446,10.23642,-9.612882,0,cluster0
821,21.009776,15.380611,1.02191,-1.835974,0.294449,4.174242,-6.044857,-8.798818,10.548189,-9.456997,0,cluster0
822,25.201339,16.056111,-14.376022,-15.051522,2.73664,11.985792,1.69741,-8.487049,10.929241,-18.030649,0,cluster1
823,7.621024,19.121841,5.10955,4.43405,14.722432,1.03923,9.838049,-3.862473,15.172765,5.248114,1,cluster2
824,6.668396,16.506444,4.901704,-5.074909,15.744342,6.252703,1.472243,-17.632277,30.726581,0.277128,1,cluster2
825,19.849302,7.569062,0.762102,-2.355589,5.317396,3.897114,-3.290897,-10.271061,10.253741,-12.245599,0,cluster1
