@relation waveform-5000_ica_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
780,-1.335093,-0.198902,-0.510171,-0.946607,0.733718,0.596549,-1.930911,-0.013411,-0.174979,0.423808,-1.011101,-2.565068,0.535816,2.32552,0.852378,-1.478007,1.658285,0.62225,-0.120873,0.684193,-1.920592,-0.3907,-0.681439,1.959241,0.181783,0.337345,-1.611935,-0.007364,1.355114,0.616954,0.040574,-1.542213,-0.589333,0.071542,0.336233,class2,cluster1
781,-0.559804,0.590387,-0.524703,0.206448,0.316841,0.057576,-0.856896,1.461344,-0.11557,0.214254,-2.138751,-0.894643,-1.4228,-0.617259,-0.93474,-0.851415,-1.391677,-0.891565,-0.479317,-0.885558,-0.847958,-2.857553,-0.609493,1.591279,2.430131,0.20572,0.030441,-0.94765,-1.016446,-1.176423,0.218264,1.204949,0.467266,0.246702,-0.354187,class0,cluster2
782,0.672171,0.960181,0.130887,-0.661583,1.310003,0.376149,1.076382,-1.508966,-1.230266,-0.923745,-1.743483,0.169387,-1.348822,-2.830596,0.097336,0.306651,0.98687,1.271427,-0.601164,0.754871,-1.585635,-0.191475,-0.814649,1.631982,0.305685,-1.336065,-0.691295,2.138492,1.255995,-0.005793,0.021009,0.210609,-0.115315,0.862844,-0.332107,class2,cluster0
783,0.117028,0.109449,1.186652,0.433057,1.19791,0.944284,0.912875,-0.593912,0.34171,-0.482779,0.345791,0.516787,0.211648,-0.613271,-0.910467,0.910996,0.663198,0.243942,-0.56664,-1.653836,0.267779,-0.132886,0.002086,-0.123612,0.412697,0.854232,-1.543806,0.471696,0.966951,1.062809,0.584331,1.002757,0.773981,-0.803527,0.208631,class0,cluster0
784,0.367026,0.897161,2.244348,-0.168896,-0.913758,-0.689068,1.091299,-1.646702,-0.742683,-0.128608,1.399527,-2.179743,0.464844,-0.615103,-1.858233,-0.499895,-0.470407,1.76743,-2.542936,0.754672,-0.277564,-1.059112,0.025739,-0.043812,0.638291,0.258922,0.423259,-1.00653,-0.888467,-0.593167,0.209482,1.061364,-2.777635,0.063913,-0.329113,class0,cluster2
785,-2.097244,1.403684,-0.80401,0.955949,1.406505,1.919794,-0.775472,0.861806,-0.908851,1.418758,2.050385,-0.027018,-1.004033,-0.40417,0.679045,2.089597,0.573591,-1.541748,-1.527284,-0.447903,1.413102,0.017415,-0.096311,1.071491,1.298307,0.784715,-1.211353,-0.761831,-0.510187,-0.224262,0.581267,-0.742105,0.813124,-0.543391,1.736166,class2,cluster1
786,1.114606,-0.605692,-0.621839,0.131248,-1.039857,-1.540033,0.358901,-1.466776,0.486518,-0.115353,0.005918,2.367226,0.024075,-0.216772,-1.105127,0.033641,1.207417,0.096715,-0.810088,1.316829,1.568866,-0.214693,-0.602398,-1.256664,-0.62831,0.230082,-1.607969,-1.639368,-1.458625,0.330671,0.690147,0.55027,0.97347,1.495741,0.173181,class2,cluster0
787,0.230012,-1.219703,-0.613409,-2.140075,0.562001,-0.06312,1.21972,0.264748,1.411896,-0.020161,0.34135,-0.130958,0.491018,-1.022486,1.046977,-0.389926,2.181764,1.102654,-1.28148,-0.004319,-1.117716,-0.747536,0.399694,0.369819,0.416141,-0.074123,-2.734328,1.245701,0.796088,-0.399774,1.069992,1.096479,-1.246448,-2.060054,-0.73338,class2,cluster0
788,1.239391,0.567845,-0.410078,-0.370666,0.131853,1.871306,1.40671,-0.221482,-0.009304,-1.748375,-0.485423,0.13886,-0.038808,-1.895603,0.216744,0.33907,0.564453,-0.583876,-0.599412,-1.868785,-1.438139,1.662863,-0.176465,-1.043237,-0.248801,0.950598,0.152743,-0.015882,0.015625,0.829661,-0.295016,0.344751,-0.159453,0.134997,0.91001,class0,cluster0
789,0.160871,-2.002259,-2.105322,-1.379328,1.031465,-0.148726,0.152493,-0.868286,-1.840827,-0.097709,-0.806622,0.382302,-0.760528,-1.750991,1.37228,0.764154,-0.193204,0.782198,0.540647,-0.501124,-1.015438,-0.811494,0.405565,1.983978,-0.218531,0.515552,-1.018017,-2.043298,0.309644,-0.37101,0.227654,0.889014,-1.26219,0.337408,-1.12194,class0,cluster2
790,0.486305,-0.400908,0.971427,1.653454,0.313743,0.055297,-0.853805,0.528335,-0.705924,-2.738119,-0.971293,0.094469,0.9241,-0.830201,-0.843112,-0.717105,1.515697,0.883811,-0.030124,-0.132552,-0.488279,-0.891002,0.412904,1.335362,0.816534,-0.252724,-1.331874,0.389862,1.330593,-1.166602,0.846805,0.986814,-2.089304,0.223663,0.059758,class0,cluster0
791,-0.031547,1.421274,0.321956,-0.685432,-0.12386,0.70457,-0.068667,1.899155,-1.2596,-0.974812,0.564494,-0.972038,-0.823997,0.960366,-0.036801,-0.468135,-0.448728,-0.297341,0.706801,0.400575,0.704349,-1.602118,1.526725,-0.380815,1.130704,-0.725043,1.134104,0.24039,0.894014,-1.057786,1.920291,-1.129068,-0.226358,-0.063105,-0.674439,class1,cluster1
792,0.451307,-0.261328,0.020815,0.508779,-0.617383,-0.098097,-0.569305,-0.602239,0.595886,0.734263,0.932594,-0.903455,1.561819,1.123991,-0.380387,-0.650729,0.794509,2.213819,0.380063,1.446919,1.962364,-1.923748,-1.315424,0.80389,1.23481,1.000615,-1.071477,-0.070769,-0.002962,-1.418466,-0.317396,0.473685,-0.121127,0.156193,1.680085,class2,cluster0
793,0.085606,0.365586,0.190443,-1.514988,-0.43963,-1.071413,-0.6291,1.356533,0.863578,-0.017878,-0.775399,-0.108894,-0.542975,-0.195473,-0.415158,0.237414,-1.571426,-0.616654,0.025587,0.341921,0.471881,-2.098982,0.133683,0.822344,-0.383452,1.081753,0.479859,-1.221023,-0.169857,0.733218,-1.097838,0.446525,-0.478034,1.226687,0.149688,class0,cluster2
794,0.785847,-0.306765,-1.547946,0.613288,0.838252,-0.485831,0.506122,-0.704239,-1.03943,0.357553,-0.986911,1.060817,0.273797,1.718172,-1.328818,-1.495254,-0.568186,0.759182,1.359525,-0.92965,1.223259,-0.793975,-1.008075,-0.807642,0.645945,0.453237,-1.757312,0.352457,-0.532483,-0.141474,-1.235482,0.762759,-0.356361,-1.372339,0.337102,class1,cluster2
795,1.145267,2.464598,-0.056689,0.292355,0.33842,-0.019646,0.371324,0.040265,1.970989,0.24355,-1.009704,0.392239,0.966559,0.368439,-0.22673,-0.173975,1.7295,-0.794178,0.800179,-0.185489,1.096967,-0.397347,-0.224061,0.752075,0.832714,-1.05217,1.483573,-0.489817,-1.304294,2.533169,0.064303,0.952118,0.678746,-0.696155,-0.628887,class0,cluster0
796,1.37202,2.432029,1.072077,-1.052373,1.301776,0.330035,-1.004983,0.847814,-0.152622,0.443634,-1.345508,-0.887815,-0.310129,-0.124863,1.295209,-0.991489,-1.556621,-0.053117,-0.48594,0.850408,0.503751,0.918338,0.561477,1.027203,0.062912,-0.90019,-1.218357,0.318362,0.099655,-0.261158,0.621566,0.313405,1.612059,-1.065907,-0.703713,class0,cluster2
797,-1.161929,-0.37667,1.164721,0.785379,1.045279,1.047642,-1.204065,0.905914,1.720866,-0.380565,0.261745,0.927993,-1.493188,-0.083568,-0.269717,-0.942098,-1.863738,0.174682,0.428975,-0.583723,-0.011866,-2.340996,-0.009361,0.09516,0.61485,-0.504456,-0.396201,-0.041827,0.10325,-0.830605,1.452037,1.189788,0.817646,0.577407,-0.035416,class1,cluster2
798,0.559406,0.778148,0.634562,-0.739937,0.163324,0.404917,1.446344,0.931309,-0.574141,0.045974,1.819332,-0.295621,-1.037431,-0.468709,-0.113238,0.554362,1.291638,-0.625276,-0.51736,0.275134,-1.518206,0.636812,0.474985,0.637701,0.03878,-1.234145,0.166747,-0.581133,-0.207749,0.983984,1.473312,-0.354378,0.009112,-0.092565,0.300123,class2,cluster0
799,-0.794932,1.009933,0.53494,-0.292215,-0.095843,0.504391,-0.486956,-1.036207,1.215169,1.351407,-0.580381,0.156119,-1.06275,1.049024,-0.485767,0.317561,0.519509,-1.212369,-2.262286,-0.514053,-0.60136,1.304943,-0.290395,1.939551,-0.652379,2.22353,0.677826,1.320535,0.259511,2.084264,-0.689505,0.181261,-0.225954,1.669393,0.766111,class0,cluster0
800,-1.594283,2.296307,-1.746107,-1.698129,1.387276,-0.096623,-1.721405,0.979975,0.327445,-1.784755,2.83781,0.590382,-0.176767,0.758386,-0.445385,-0.822416,0.221518,0.36763,0.830699,-1.289528,0.453344,1.746132,2.160262,-1.340147,-0.259268,0.264708,0.014185,0.041457,0.39408,-0.324648,-0.561145,0.057803,-0.809497,-0.156659,1.274408,class2,cluster1
801,-0.098308,-0.113242,-0.010742,0.503426,-1.560007,0.580933,2.27925,-1.908845,1.577387,-0.442529,-1.663309,-0.433872,-1.133871,-0.268727,-1.299798,-0.65887,-1.094446,0.126663,0.709991,1.070373,-0.673503,-0.641438,0.897393,0.923008,-0.691525,0.538204,-0.186349,2.031166,-0.459407,1.015239,1.006152,-0.448502,-1.314262,0.592742,0.081547,class0,cluster2
802,1.616252,-0.224327,0.489633,0.418211,-0.36876,0.707316,-0.21945,0.070947,-1.515481,-1.287407,-0.444578,-0.739455,0.364169,-0.429036,1.459032,0.441278,-1.192207,0.528944,1.292932,0.059682,-0.679529,0.397559,-1.6563,2.252278,-1.76531,1.370464,0.380696,-1.516735,-2.103529,1.312222,1.126795,0.254896,1.653298,-0.463618,1.366738,class0,cluster2
803,-0.93342,-0.081314,-0.520132,0.424986,-0.003052,0.99532,0.802965,-0.061974,0.28735,-1.353539,0.8503,0.456472,-1.343595,-1.328514,-0.183179,0.168104,-0.842973,-2.287227,-0.328304,-0.323184,-0.783753,0.094486,-0.219397,-0.125878,-1.084142,0.582906,-1.022657,-0.414873,-0.287693,-1.516032,0.741261,0.515644,2.234696,0.280066,-0.644312,class0,cluster2
804,-0.985214,-0.104946,1.975581,-0.324425,-0.015825,1.309148,1.847264,-0.552209,-0.172652,0.433001,-1.350152,1.121123,0.536782,-0.040964,-0.472849,1.522814,0.255514,-0.149264,0.406841,1.321452,1.232582,1.257023,0.946877,-2.514822,-2.69033,0.196392,1.540984,0.230028,0.510018,0.581157,-0.222509,0.686724,1.029071,0.716969,0.870357,class0,cluster0
805,0.405163,-0.309529,0.778474,0.119623,1.170859,-1.146274,-0.134553,-0.184137,-1.70458,-0.171962,0.233131,-1.050552,1.160118,0.059227,-0.887861,-0.633546,0.776152,1.248336,-1.376159,0.212651,-0.993217,-1.08757,-0.128208,-0.074927,1.616199,-0.040519,0.560745,0.890377,3.040084,0.46055,-1.042689,0.629054,-1.961719,1.022282,-0.573375,class2,cluster0
806,-0.839484,1.073855,0.70552,-0.001701,-0.626413,0.07819,0.659034,0.410156,-0.159823,1.15975,2.452659,1.771141,2.29436,0.332738,0.740555,0.888577,0.445727,-1.216757,-1.000851,-1.569392,-0.086307,-0.240312,0.723868,0.229613,1.487643,0.845049,0.481006,0.056581,-1.236977,0.370899,1.494478,1.218395,-1.035246,-0.357533,0.294065,class0,cluster0
807,-0.039285,-1.8853,-0.474581,-1.687023,0.283208,0.007642,0.58204,1.000384,-0.844848,0.727723,-0.585353,0.755322,-0.390238,-0.563191,0.144606,2.036477,-0.948098,0.13793,-0.476831,0.71674,0.389137,-0.761608,0.930228,-0.300376,-0.727957,0.640324,-2.03844,-1.620147,1.349867,-0.200483,-0.598212,-1.198254,-0.439406,-0.400244,-0.434799,class1,cluster1
808,2.387177,0.3159,-0.577438,-1.287317,0.40889,1.647505,0.708887,-1.101655,-0.205803,-2.125674,0.818106,0.612883,0.71724,0.632677,-0.452458,-0.086029,-0.376916,-0.729318,0.253243,-1.339774,-0.067721,-1.322191,0.718325,1.331307,-0.671775,-0.889778,-1.136825,-1.923099,1.087387,1.39426,1.702163,0.503429,1.316032,-0.059824,1.678245,class0,cluster2
809,-0.726824,0.65118,1.163243,-0.352408,-0.72546,-0.403627,-0.819383,0.295516,0.651413,-1.670788,1.496726,0.910333,0.325743,-1.137942,1.772357,2.815977,0.975965,0.233624,0.269414,0.036918,0.853515,0.521199,-1.282228,-0.043683,-0.831487,1.832618,-0.085626,0.288358,-0.666872,0.466532,0.610761,1.365561,1.312902,0.916032,-0.8107,class2,cluster0
810,0.134837,-0.613036,0.658193,0.542732,-0.599484,-0.509234,-0.245935,-0.295676,-0.234682,0.212271,0.517323,0.030748,-0.695699,2.342692,-0.033661,-0.783452,0.448588,0.850977,0.577705,-0.895507,-0.061312,-0.006012,-0.504296,0.342185,2.014292,1.637688,0.174701,-0.632723,-0.463151,-0.112685,-1.130737,-1.480267,-1.55235,-0.070525,1.828999,class1,cluster1
811,0.392785,-0.332802,-0.428203,-1.271215,0.411448,-1.130928,-1.723046,1.654523,-0.312094,0.402775,-0.561126,0.102488,-0.727183,1.967378,-1.299786,-1.729076,0.374306,0.439185,-1.136625,-0.23069,1.626088,0.021035,0.102763,-1.63676,-0.140464,0.565918,0.607944,-0.31614,1.607303,1.019428,-0.01879,-0.771794,-0.737881,-0.468567,-1.509312,class1,cluster1
812,-1.028441,-0.29404,1.965914,-0.18981,1.105195,-1.51556,-0.009737,0.335664,0.731494,-1.57962,-0.596513,-0.202332,0.177885,-0.628142,1.189627,0.096714,0.766163,0.654984,-0.779531,0.249869,0.30468,-0.98744,0.699582,0.613892,2.105568,-0.926751,0.445475,-1.388314,0.116561,0.089946,0.063016,-0.275247,-0.329171,1.168649,-0.671181,class2,cluster1
813,-0.938785,-0.959439,-1.448326,-1.157062,1.343747,-0.614161,0.351082,-0.32973,0.397977,-0.428858,0.036561,1.082641,0.322507,-1.68118,-1.728423,-1.078143,0.590864,-1.160351,0.84195,0.486945,0.721647,-0.462429,0.272428,-0.371066,-1.811281,1.091676,-1.281429,0.109478,0.029747,-0.158822,0.563851,0.459899,-1.72272,1.943646,-0.438771,class0,cluster0
814,0.22335,2.032994,0.837594,-0.68099,-0.920097,-0.095571,-1.832402,0.738461,0.25834,2.444714,1.668546,0.562878,0.796167,-0.749484,0.03814,-0.452339,-1.595836,0.198134,1.02063,-0.870012,0.900202,0.972398,-0.317261,0.428994,0.495485,-0.152068,2.089807,0.322849,-0.413212,0.278306,-1.240594,1.226449,-1.761946,-1.585033,-1.108386,class1,cluster2
815,-1.20833,0.124313,0.873106,-0.078405,0.656196,0.698653,-0.879412,0.410171,1.515248,0.389826,-0.19537,1.864393,1.478679,0.192122,-0.085642,0.389493,0.960092,-0.370511,-0.305623,-1.070538,-0.593102,-1.472924,0.430713,-2.123038,-0.19677,1.232439,1.199196,-0.436012,1.433164,1.591832,-0.274639,-1.152524,-1.518009,-1.168669,1.92618,class1,cluster1
816,0.529458,-0.100016,-1.676377,-1.164502,1.422655,-2.140211,-0.4383,0.028362,0.944815,-1.734534,0.404387,-0.219218,-0.22316,-1.023287,-1.572803,1.272543,-1.187951,0.369287,-1.451022,0.375657,0.787971,-0.016817,-0.286892,1.249715,0.304737,0.652254,1.212115,0.992206,0.002019,0.490837,-0.684429,-1.751847,0.136532,0.620494,0.209353,class1,cluster1
817,-0.562754,-1.168109,1.131771,-1.507364,1.252866,0.315998,-0.5808,1.002784,1.210243,0.020065,-0.123698,-1.730613,0.752057,1.232779,-1.143023,0.48431,-1.455361,-0.060777,3.038184,2.281673,1.716917,-0.376473,0.522006,-1.528538,0.874155,-0.701475,-1.688048,-0.74631,-0.631221,0.129544,-0.381753,0.442285,-0.006037,0.839776,1.004826,class1,cluster2
818,-0.179937,-0.153634,1.187717,-0.754438,0.567501,-0.091494,-0.110713,-1.546274,0.403815,0.095412,0.568894,1.508995,-1.067492,-0.597238,-1.473291,0.792219,-1.426078,-0.171691,-0.371627,-0.040681,1.082478,-0.02933,1.274408,1.556718,-1.676615,-0.78758,-0.527901,1.842136,-0.443042,1.501393,0.894768,-0.576255,1.339127,0.223615,-0.495381,class1,cluster2
819,1.0384,0.473514,-0.007855,-0.818959,-1.303993,-0.790998,-0.03273,0.13269,-2.115987,-0.546,0.070629,-0.429681,-1.260651,0.350371,-1.734682,0.612625,0.546124,0.983498,-0.6236,-0.425178,1.292023,-0.208836,-2.063865,0.907118,0.850863,-2.770744,-0.330731,-1.210135,-0.504618,0.064293,2.27416,-1.241111,-0.679332,0.8306,-1.159728,class1,cluster1
820,-0.128031,1.834028,-0.263674,-0.535448,0.107027,-1.920707,0.676825,-0.178377,0.360443,-0.135573,0.127811,0.199768,-0.048016,1.131516,-0.759253,-1.226308,-0.432285,0.055967,-0.607089,0.2804,0.20034,0.23043,-0.215375,0.447752,-2.10055,-0.189906,-1.563723,-0.338774,-0.578422,0.08237,-0.411189,1.115855,0.161316,2.127078,0.526385,class0,cluster2
821,0.420312,0.365295,-0.631852,-0.273202,-0.185558,0.659201,1.402484,-0.437809,-1.186748,1.089448,0.848919,-0.966706,0.523218,-2.041581,0.441489,0.482601,-0.516507,-1.600331,0.191211,-0.746671,-1.252281,0.946082,-0.675454,0.138674,-0.346365,-0.901986,0.807417,-0.601864,-0.280386,0.811693,1.058442,1.027007,-0.133384,-1.419301,0.572669,class0,cluster2
822,0.980644,0.626727,-0.150024,1.208685,0.367186,0.226537,0.969493,-0.146043,-1.503288,1.382609,0.130549,-0.861684,0.501498,1.549413,-1.207284,-0.204311,0.96315,0.171573,-0.359354,-0.193116,0.067398,-0.737598,0.558642,-0.66077,-0.011673,-0.670828,-1.456655,-0.144071,-1.236263,-0.292929,0.544775,1.429633,0.078106,0.51385,-0.56529,class0,cluster0
823,-1.425443,0.518404,2.14568,1.443403,-0.339939,-0.791406,0.01048,0.547993,-0.040446,0.325262,-1.332589,0.032631,0.094615,-0.822302,-0.548592,-0.889674,0.12086,-0.143731,-0.144786,-1.087461,-0.974483,0.80031,-0.629561,1.446399,-2.122719,-1.349685,0.358846,-0.034356,1.712643,-1.467977,2.167768,-0.832407,2.18102,-0.173715,-1.729414,class1,cluster1
824,2.047499,1.280481,0.648285,0.087294,1.812805,-0.847912,1.407658,0.265907,1.296251,0.909486,-0.674596,-0.148727,0.504568,1.28777,0.115211,0.493292,0.412079,0.70001,-1.397876,1.865574,0.643598,-0.690634,-0.285393,0.420934,0.648629,-0.850156,-0.405217,-2.692238,-0.742194,0.342682,0.504237,-2.37124,-0.525755,-0.290186,-0.748275,class1,cluster1
825,0.119261,-0.045634,-0.352445,0.110995,-1.487017,-0.161733,-0.53942,1.352427,0.139416,-1.004911,1.258247,-1.176293,1.255512,-0.270237,0.191469,0.18724,-0.480212,-0.706836,-1.906929,0.60926,-1.317125,0.120538,1.265054,0.482429,0.606656,0.400739,-0.109924,0.031771,1.470672,0.872062,0.877712,0.325128,0.421931,-0.338314,-0.519355,class0,cluster2
826,0.970364,-0.976706,-1.486186,1.005559,0.88949,0.406448,0.716792,-0.405833,-0.262542,-0.880962,-0.507435,1.039534,-1.263061,-0.075223,0.762037,0.652239,-2.231258,1.225639,1.149683,-0.974442,1.84248,0.944688,0.68341,0.957523,-0.550159,1.126675,-0.94606,0.354559,-0.148181,-0.665661,0.147362,-0.733595,-0.107065,0.881088,1.008928,class0,cluster2
827,-0.024308,-0.693521,-1.810051,-0.071576,1.761604,-0.311889,0.353379,0.870111,-0.468425,-0.29639,-0.082953,-0.224273,1.106198,2.409216,1.121773,0.715055,-1.35468,-1.687756,-0.709321,0.291573,1.491312,1.154335,1.61036,-0.604741,-1.760246,-0.373454,0.072172,2.025142,0.308002,0.680364,0.568178,0.313886,0.585696,-0.0779,0.896648,class0,cluster2
828,-0.925291,0.253075,0.859503,0.451639,1.123992,0.645524,0.068094,0.945934,0.005649,1.228579,-0.105609,-0.477051,0.287812,1.736868,0.330837,-0.582312,1.306687,0.170712,-0.237605,-2.960156,0.528797,0.007159,-1.920843,0.086665,-0.591251,-0.332983,0.429662,0.704435,0.040269,-0.500608,-0.858035,-1.150619,-0.737134,-1.416965,1.643913,class2,cluster1
829,0.255807,1.122069,1.339992,1.376165,-0.398245,0.876041,-0.029074,0.460752,-0.520127,-1.751693,2.744396,0.234353,0.334007,-0.277099,0.871192,-0.710022,0.462585,0.036643,0.199498,-0.814791,-0.769211,-0.27373,1.540193,-0.807728,0.289388,-0.040829,0.181074,-0.190843,0.510853,0.791699,0.335127,0.978072,-1.2931,0.0169,3.071757,class0,cluster0
830,-0.523984,0.453167,-0.239304,1.380576,0.88684,1.131199,1.603531,-1.418255,-0.889059,1.914725,3.121857,-0.259724,-1.416797,0.150741,1.888719,1.237673,0.603038,-0.458197,-2.293498,-0.841262,1.755906,0.384412,-0.312681,0.351692,1.113944,0.095293,0.851333,1.527671,0.127754,-1.092032,-1.839674,1.3708,-0.117808,-0.147741,0.781193,class2,cluster0
831,0.862347,-0.285908,0.972424,-0.551021,0.493084,0.370606,-0.204383,0.702284,0.709559,-0.545067,0.121424,0.094589,-1.211801,0.093309,1.97325,0.491537,0.727013,0.947283,-1.652159,2.298496,0.330631,0.005094,-0.210432,0.155196,0.260559,-0.550046,-1.072868,0.071225,0.039997,0.861637,2.318746,-0.296031,-2.570991,0.977788,-0.640635,class2,cluster0
832,0.571101,0.182919,-1.305076,-0.430907,-0.684462,-0.118718,-0.227084,-1.008202,0.364456,-0.63467,0.607551,0.518492,0.838431,0.246562,-0.562212,0.258542,1.454771,1.848796,0.750919,0.403818,-0.065759,0.395035,1.270198,0.894053,-0.922195,0.223529,0.41304,-0.33421,1.05752,0.398,0.355276,0.994109,-0.054833,-0.304131,1.36862,class2,cluster0
833,-0.032017,-0.600916,0.58406,0.441561,0.33184,-0.611593,-1.28893,0.289981,-0.701005,0.398178,-0.535831,-0.321474,-0.504954,-0.470063,1.250566,-1.998866,0.739237,-1.047537,-0.175447,0.252539,0.412568,0.716506,1.186892,1.420842,0.316932,-0.116153,0.805919,-0.138985,-0.308207,-1.75651,-0.436538,-0.165497,0.392282,0.882271,1.048045,class2,cluster1
834,-0.279046,-0.699513,-1.887183,0.505567,-0.229611,1.901834,0.059257,-0.773254,0.660314,-0.583371,1.154732,0.903434,0.91951,0.202789,-2.134218,-0.209319,0.222755,0.388507,1.410432,1.572214,0.15574,-2.067422,0.094341,0.272791,-1.599907,1.1726,-0.52535,1.195253,-0.197259,-1.630577,-0.209335,0.221273,-2.328022,2.105739,-0.767819,class0,cluster0
835,0.922884,0.133597,0.92614,-0.032509,-1.093817,-0.29626,-0.000684,-0.830964,1.6279,0.094904,-0.383442,-0.029938,-0.520502,-0.395514,0.660876,-1.694709,1.60227,-1.460631,-0.531705,-0.950912,-0.794409,-0.209279,0.08645,-0.956973,0.237752,1.864863,0.623041,-0.42345,0.027687,1.403693,0.803761,-0.479052,-0.963348,0.028048,0.069146,class2,cluster1
836,-0.065264,0.257682,2.028224,-0.505049,-1.217145,-0.19196,-0.015533,0.180879,-0.954686,-1.052015,-2.483586,-1.137725,0.100039,-0.907515,0.189507,0.209662,1.086709,0.559501,-0.93715,0.291754,-0.072307,0.01717,2.114203,-0.106903,-0.468848,-1.08333,0.407684,0.619906,0.170999,1.323089,1.165293,0.048946,-0.477558,-0.847047,1.432476,class2,cluster0
837,0.800228,-1.232849,1.819413,-0.607535,1.112238,-0.976332,-0.671096,0.056197,0.662751,-0.106291,-2.252384,-0.479731,-0.831547,0.346165,-0.542068,-1.438839,0.734916,2.085396,0.737797,-0.095757,-1.405751,2.133648,0.942498,0.838785,-0.111487,1.980411,0.555443,-0.447378,-0.209321,1.325997,0.085922,-0.161907,1.067981,0.712918,0.569895,class2,cluster1
838,0.288002,-0.385676,1.023384,1.153819,0.3331,1.415319,1.36064,-1.977018,1.521155,-1.057175,0.528881,-2.967968,-0.597513,-0.288181,-0.657028,-1.987569,-0.866746,0.576483,0.973642,0.155456,-1.335376,0.446416,-0.745504,-0.503224,0.325757,-0.093432,0.492707,1.293074,1.422659,1.28933,-0.089941,0.243725,-0.531139,-0.922472,-1.538286,class0,cluster2
839,0.561418,0.731902,-0.898591,-1.260486,-0.979017,-0.017321,-0.144206,-1.856263,0.375375,1.650047,-0.363039,0.124875,-0.689451,2.936549,-0.747213,0.415867,0.335905,0.51731,1.140744,0.7036,-0.445475,0.28169,0.579534,-0.674886,1.396375,-0.287757,0.500326,2.859949,-1.095897,0.507221,0.266226,-1.536276,-0.557956,-0.969786,1.352636,class2,cluster1
840,-1.274254,0.145823,0.226784,1.916517,-0.130427,-0.303763,-0.138667,0.710971,-1.324548,-0.739632,-2.190601,0.085455,0.830688,0.124313,-0.306731,-0.72789,0.618497,-1.343273,-1.741135,-0.888041,-0.199869,0.527277,-0.39984,-0.619986,0.384542,0.113427,-0.848588,0.083733,0.579871,0.630789,-1.487936,1.239711,0.928644,1.907413,-0.250383,class2,cluster0
841,-1.269264,1.230898,-0.02406,0.073491,-0.088727,-2.305617,0.755117,-0.001367,0.675721,0.342226,-1.714328,-1.618833,0.642392,0.210797,-1.021845,-1.770839,0.254028,-1.577192,-0.630818,0.08036,-0.787057,1.028218,0.92156,-0.455017,-1.099813,0.162295,0.593363,-0.82137,1.374978,0.729656,-0.744886,-0.259096,-0.700012,-0.058772,-1.108794,class1,cluster1
842,0.562926,1.156846,-0.535652,-1.467047,1.171494,0.770139,-0.222667,-0.810093,1.32818,2.18148,0.10119,-0.773837,0.577797,1.297277,-0.405516,1.069429,-0.967082,-1.297118,0.032917,-0.310084,-2.074717,-1.436663,-0.34797,-1.434718,-0.065636,-0.722348,-1.466502,-0.317538,0.809354,0.237296,-1.849076,1.312343,0.928194,1.333899,-0.585554,class0,cluster2
843,1.798289,0.306752,-1.132814,0.896647,1.657645,1.270008,0.336442,-0.189453,0.134928,0.899721,-0.726027,-0.171315,-0.164646,0.484672,0.823477,-1.340763,0.386571,-0.445513,-0.640615,1.577664,-1.568425,1.341339,-0.118512,-0.341705,0.109742,-0.261097,0.233998,1.045772,0.427637,1.277601,-0.656941,-0.197934,0.964879,0.696413,2.65795,class2,cluster0
