@relation waveform-5000_pca_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
1371,-1.902573,-5.07783,-2.059376,-2.10933,0.341413,-1.040598,-0.137285,1.865179,0.355971,-0.827569,0.965457,1.561571,-0.116111,0.328492,-0.125436,-0.402802,0.393018,1.078639,-1.890667,-1.463199,0.746602,-0.386854,-0.45739,0.265623,0.925334,0.845484,0.666112,0.707791,0.517931,-1.974785,0.371428,0.679146,0.135347,-1.481369,-0.043343,class1,cluster0
1372,1.26543,-1.755684,-0.772144,-0.736616,0.357416,-0.388095,-0.150754,-1.351193,-0.071119,-0.463426,-0.764502,-0.048539,0.624978,1.467005,-1.402464,-0.596103,-0.714821,1.477097,-0.64262,0.595787,0.647124,0.026151,-0.954103,-0.090467,0.392841,-1.97436,-1.237809,0.436853,0.532882,-0.326853,-0.32611,-0.910159,-0.030032,0.527825,0.400156,class2,cluster1
1373,1.43977,2.724261,1.891904,0.733125,0.636714,-1.386747,-0.322615,2.142135,-0.194019,-0.023921,-0.220541,0.457294,0.597214,-1.41558,1.882392,-1.960053,-1.616172,-0.789906,0.860615,0.411322,-0.655229,1.503132,0.064248,-0.171321,-1.313773,0.458737,0.887178,-0.377508,-1.408226,1.09777,-1.521382,-1.066787,0.246817,0.748588,0.404128,class0,cluster2
1374,0.484766,-3.265297,0.216999,0.679847,2.077664,1.38346,-0.11093,0.023721,0.071907,1.729428,-1.421528,2.230997,0.346288,-0.026585,-0.40231,-0.542687,-2.168289,0.273862,-1.625654,-1.527967,-2.134049,-0.747989,1.60185,-0.796275,0.538925,0.796743,0.818278,-1.320392,-0.02546,0.046442,-0.099215,-1.756059,1.908718,1.661081,1.496183,class2,cluster1
1375,2.754904,3.745306,-0.986685,-0.379028,-1.673577,0.610306,1.897014,1.265771,-0.213536,-0.250901,-1.377882,1.425241,-0.084268,-1.243973,0.491763,-0.645493,0.443511,0.636307,0.195771,-1.871331,0.108153,0.899127,-0.561503,-0.305225,1.599398,0.449374,-0.073131,-0.03468,-0.485418,-0.531237,0.242719,-0.401099,0.968191,1.689702,-0.443371,class0,cluster2
1376,7.636634,1.599128,-1.60291,0.462995,0.842043,-0.645917,-0.460448,-1.577187,0.147661,-0.441904,-0.176389,0.493391,-2.213076,0.297979,-0.973632,0.144122,-0.73614,-0.170012,-0.077181,-0.111029,0.621917,1.167488,-0.205603,0.826169,-0.080454,1.078811,-0.092428,-1.155726,0.393332,-0.960613,-0.826026,0.050345,1.284999,-0.014495,-0.087748,class2,cluster1
1377,0.648786,2.552585,-0.135325,-0.441927,0.975789,0.254606,-0.905513,1.2952,1.851152,0.347176,-1.027518,-0.168794,-0.351627,-0.73853,-1.277282,-0.139549,-0.437567,0.378658,0.897688,-0.621702,0.059095,-0.25837,-0.543019,-0.9231,-0.395025,-0.471612,0.100692,-0.425099,-0.036143,-0.294991,-0.470673,0.924084,0.213191,-0.616625,-0.249937,class0,cluster2
1378,5.084984,-0.131592,0.292854,-0.059134,-0.025166,-0.684977,1.030426,0.694346,0.456443,1.806464,-0.17194,-1.840679,-1.219461,-1.65994,-0.124414,1.077164,1.462465,-1.041116,0.145795,-1.719258,-0.377769,-1.211199,-1.035233,-0.880638,1.071813,0.017442,0.384397,0.240994,0.900857,0.534297,0.753139,-0.36587,0.004363,0.33774,0.152372,class2,cluster1
1379,-7.167206,2.105564,-2.174411,0.678512,-1.100468,0.73066,1.497107,0.042001,1.561614,0.793023,-1.436086,-0.082844,-0.045069,1.629538,1.738757,0.579646,-0.214532,-0.88593,-0.304906,0.824695,-0.592875,0.943132,-0.714167,0.781459,-0.476813,-0.617908,-1.038318,-0.382231,2.024553,1.307972,-1.379301,-0.197793,-0.94452,0.04404,-0.513847,class0,cluster2
1380,1.204489,2.664798,-0.64422,-0.78699,-0.134038,0.01075,0.192319,-0.397187,1.123617,-1.023138,0.303165,-1.437463,0.709917,-0.335092,-0.647633,0.512666,0.969247,0.302704,-0.88512,-0.913994,-0.829136,0.78236,1.270887,-0.923279,0.540593,1.602045,1.161666,-0.059346,-0.802101,-1.231714,-0.22545,-0.697357,-0.122255,0.458116,1.164556,class0,cluster2
1381,-4.682201,-1.47129,1.772177,-1.131176,-0.407605,0.862239,-0.41943,-0.776191,1.681318,-0.048638,-1.302185,-1.983505,0.752019,-2.183433,0.514107,1.476998,0.975773,-0.987397,-0.299006,0.675925,-0.866378,1.127214,-0.950558,0.359509,-0.809847,-0.229589,0.767688,-0.578128,-0.305089,0.333854,0.561836,-0.538508,0.343476,-0.79165,0.736838,class1,cluster0
1382,-2.518911,3.314931,-0.442351,0.095494,-0.517787,-2.045539,-0.035717,2.417986,0.752984,1.284336,0.614527,1.043419,-1.398018,1.046699,-0.620579,1.088317,1.039256,-0.548801,0.327994,-0.154853,2.183486,-0.558671,0.689167,-0.689461,-0.977154,-0.196448,1.326944,1.597596,-0.75022,0.072782,1.348241,-0.590754,-0.192897,0.58963,-1.652166,class0,cluster2
1383,-7.492149,2.12228,1.005768,-0.017924,-0.748488,1.340558,-0.191854,-0.169712,-1.36374,-0.314468,-0.451279,0.902485,2.139664,-0.266724,-1.516409,-0.048544,-1.002866,0.588388,2.654734,1.477543,-0.064871,-1.386544,-0.743569,-0.507637,1.126532,-0.920901,-1.966675,0.888806,2.158287,0.201745,-0.15466,-1.178936,0.774656,1.390171,1.594243,class1,cluster0
1384,6.711821,-0.042493,-1.235188,-0.203054,-0.128579,0.409742,0.373433,0.452008,1.011538,-1.420449,1.392329,-0.390064,1.093242,-1.097129,-1.132316,-1.270912,-1.230606,2.403219,0.097679,0.063213,-0.861181,-0.289826,1.278561,-0.293817,1.340755,0.0616,0.04673,0.559884,0.429973,1.600211,-1.681118,0.98013,0.488987,0.078365,-0.768709,class2,cluster1
1385,6.312253,1.501621,-1.030034,-0.912123,1.170635,-0.551326,0.323515,0.187847,-0.437605,1.022027,0.003697,0.275689,0.028209,-0.237479,-1.784663,-2.137877,0.951639,0.489725,0.025457,2.541677,0.388327,0.554307,0.815807,-0.068512,-0.198817,-0.68285,-0.361828,0.515495,0.163803,-1.294357,1.503689,-0.132782,0.266699,0.067077,-0.394933,class2,cluster1
1386,4.563028,1.61146,0.484762,0.034657,-0.390478,-0.74199,-0.350415,-0.641993,-0.133919,-0.600083,1.559622,1.058279,-0.237121,-0.554958,-0.208632,-0.168578,1.180636,0.03519,-0.125001,0.438408,-0.416774,-0.660882,0.403648,-0.674554,1.39748,2.551652,-1.259506,-0.406773,0.011033,-1.024766,0.181951,1.798063,-0.470922,0.393963,0.827093,class0,cluster2
1387,-0.908045,-5.085223,-1.699195,0.277348,0.391048,0.103619,1.360163,2.22626,0.687453,-1.369286,0.4937,0.086357,0.038976,-1.924609,-0.620131,0.705279,0.273931,-0.194151,-0.25535,0.467683,-0.330744,-0.45507,-1.481851,-0.813225,-0.925175,0.976892,2.260323,1.079153,1.448268,0.584667,0.228373,0.8507,0.062229,1.288526,-0.128567,class1,cluster0
1388,8.212143,2.659252,-0.328808,0.512169,-1.122214,0.575814,1.216558,-0.069283,-0.616618,-1.159206,1.977591,-1.453759,1.48382,0.620605,-0.599349,0.769596,0.147906,0.266994,0.149644,-1.048904,0.308198,-1.475235,-0.522434,-0.241326,0.696105,-0.647393,-0.37855,-0.49714,1.552319,0.429208,-0.090019,-1.281499,0.332015,-0.970208,-0.164612,class2,cluster1
1389,0.826487,-6.447329,-0.7,-0.182131,0.635203,-0.162125,-1.223574,0.530979,0.880027,3.218166,1.192432,-0.498189,0.306952,0.070229,0.076702,-1.463567,-0.840746,0.871999,0.645715,0.950007,0.325041,1.271983,0.504995,-0.573479,-0.564258,0.174602,0.054215,-1.851495,-0.502514,0.332867,-0.232918,-1.780868,0.68633,-1.480064,0.392345,class2,cluster1
1390,-2.188771,-2.868287,-0.85597,-0.242654,0.551389,0.358709,0.503302,0.446175,0.291922,-0.894992,0.221669,-0.692531,-0.058423,-0.587369,-1.398853,-0.457956,-0.701995,-0.705642,0.366163,1.046525,0.990976,1.577188,-0.29226,-1.727758,0.625152,-1.231345,-0.803125,0.588564,-0.801378,1.136138,0.493478,0.675652,1.453575,0.223142,0.28582,class1,cluster0
1391,-0.728342,3.033258,-1.492053,0.501829,0.603364,-0.581044,-2.08804,-0.225341,1.962589,0.496379,1.751602,1.541991,1.481459,-0.695848,-1.379555,0.861902,0.487713,0.573895,0.530012,0.70211,-0.119447,1.55661,-1.053638,0.014691,0.946653,-2.250932,0.393608,1.530279,-2.15641,-0.616425,1.110712,1.528561,-0.201257,-0.458561,0.318093,class0,cluster2
1392,9.714315,2.158664,1.676246,-0.422548,-0.566935,-0.42852,1.231638,-0.270138,0.930309,0.757237,-0.721172,0.672422,0.937847,-2.025889,-0.275473,-1.124041,-0.27122,-1.337542,-0.028252,-0.567776,-0.634078,-0.171322,-1.338738,0.40997,2.673005,-0.247391,-0.155741,-0.900571,1.052987,1.009505,1.251185,-0.176523,-0.146477,-0.910389,-0.186383,class2,cluster1
1393,-2.922486,3.580663,-2.044747,-0.096251,0.481786,-2.032051,1.405076,2.546354,-1.039693,0.011363,-0.426615,-0.699989,0.33484,0.296231,1.125962,0.134282,0.411715,0.250924,0.476026,-1.72809,1.625872,-0.000989,1.136032,-0.67314,-0.053466,0.539018,-1.333606,-0.588365,0.275948,0.706716,-0.746782,-1.295588,1.526796,-1.161929,-0.046485,class0,cluster2
1394,-5.010869,2.047714,-0.312938,-0.414789,-0.3623,0.742273,-0.636103,-1.79852,-0.512241,-0.033176,-0.212953,-0.405361,-0.637935,-1.198423,-0.407296,-0.384568,0.317707,0.245304,-0.967642,-0.855463,-0.321547,-0.103191,1.612846,0.998958,-1.093742,-1.532825,-1.334448,2.747683,-0.123216,0.003538,-0.014449,-1.62918,-1.972559,0.655388,-0.752232,class0,cluster2
1395,0.574696,0.490857,0.098205,-0.247993,0.452058,-1.009768,0.426551,-0.129488,-0.91509,0.426309,1.733661,-1.132302,1.013269,-0.8362,-0.311681,-1.496946,0.897105,1.419262,0.847145,-0.349388,1.129132,-0.747202,-0.955415,-0.007755,0.474761,0.082415,0.50494,3.133871,-0.809727,-0.993332,-1.001027,2.11782,-0.611217,1.002356,0.059758,class0,cluster2
1396,-3.13865,-2.462697,-1.122718,0.273865,1.156537,-0.872484,-0.924615,1.008164,-1.047011,1.056816,0.509238,0.564515,0.324023,0.516561,-0.727352,1.672582,1.259722,0.569199,0.00092,-0.942609,-0.604295,0.47621,1.652767,-0.453924,0.377042,0.497212,-0.606331,-0.158714,0.029955,-0.792809,-0.276569,-0.855356,-0.79164,-1.819784,-0.216804,class1,cluster0
1397,-9.252068,0.032945,0.51133,0.298301,0.493135,0.06411,-0.162229,-1.676984,-3.596227,-0.094059,0.876676,0.777185,0.520862,-0.208224,-2.950241,1.228976,1.184563,0.78034,-1.472554,-0.006402,-0.35482,-0.236752,0.094994,0.663819,-0.014793,0.409658,0.5437,-0.379991,0.819747,-0.352282,-0.778734,-0.854845,0.62294,0.64061,-0.255413,class1,cluster0
1398,4.172661,-1.355136,-0.455302,-0.62093,0.000665,0.121565,1.059001,-0.221658,-0.210113,-2.679341,-0.647557,0.778417,-0.729024,-0.741558,-0.563508,0.802129,1.874856,-0.647531,-0.661423,0.001493,-0.055442,1.249744,0.11093,0.186494,-0.758465,-0.060108,0.335567,1.635722,1.78261,-0.021926,0.010281,0.052449,-1.262732,-0.250628,-0.430839,class2,cluster1
1399,-7.767093,2.700167,0.423916,-0.363776,-0.694181,-0.586184,1.13419,0.639404,0.867569,0.785524,-2.212846,1.064681,-0.141799,-0.423151,1.304671,-1.04936,-0.991878,0.815906,1.865812,0.447418,-0.850823,0.260662,-1.081672,1.025236,1.884657,-0.452485,-0.121405,-0.107241,0.716295,1.133251,-0.599646,0.602796,-0.030335,2.02627,0.468538,class0,cluster2
1400,-1.815233,0.600673,0.693356,-1.506361,-1.611771,0.297302,0.891639,0.498541,0.116943,-0.922342,-1.55078,0.665269,-0.874848,-1.315829,0.889524,1.173138,-0.322109,0.518463,-0.239464,0.219365,1.54979,0.641183,0.374538,0.567802,1.24241,-2.495539,-0.526809,-0.296458,-0.386473,1.07428,-0.325957,-0.986899,0.618546,-1.265146,0.34412,class0,cluster2
1401,0.18058,-2.760689,-0.450303,0.455989,0.533573,-0.955079,-0.11625,0.470095,-0.642119,-0.396887,0.683619,1.018104,0.00971,0.245645,1.04561,-0.429603,0.610677,1.47172,-0.705074,-0.796255,-1.190566,1.308736,0.295892,-0.203092,0.331361,-0.897896,0.274978,-1.282067,0.280615,0.683813,0.367213,-0.071924,0.482521,-0.46433,-0.624577,class1,cluster0
1402,-8.094307,1.79074,0.119158,0.036584,-2.059319,0.832604,2.7865,-0.794004,-2.78022,0.300616,-0.589699,0.878544,0.596372,1.546381,0.846692,0.753906,-0.56941,-2.112814,0.228331,-1.064585,-0.840963,0.869205,-1.802681,-0.532295,0.109589,1.396854,0.376981,0.62296,-0.148623,-0.412438,-0.841726,-0.003252,0.940607,-1.173305,-0.358187,class0,cluster2
1403,6.341826,3.472295,-0.151986,1.075721,0.607086,2.369413,-1.811621,0.086945,0.045176,-0.638977,0.790298,0.198348,-0.054779,0.555358,0.168683,0.53563,-2.174736,0.765365,0.578706,0.542889,1.609411,-0.89615,0.55927,-2.179516,-1.669267,1.842936,0.327974,0.013465,-0.269269,1.045756,0.587009,0.251476,0.183948,2.145081,0.231137,class2,cluster1
1404,5.019175,1.767981,0.249967,2.15798,-1.278897,1.716072,0.015858,-0.968676,-0.155667,-0.440521,0.049518,-1.311274,-0.582355,0.580628,0.021096,0.818294,0.623537,0.447399,0.166491,-0.482835,0.868776,1.306508,-0.022256,-0.155084,-1.426573,-0.256305,0.536644,0.605841,-0.003789,1.312438,1.191229,-0.578971,-1.333449,-0.19108,0.119899,class0,cluster2
1405,6.553805,-0.648314,-1.205297,-2.038972,-0.918317,-0.250025,-0.169534,0.88463,0.933181,0.804363,0.575866,-0.710686,0.149968,0.176398,-0.393016,2.012329,-1.236382,0.775278,0.328541,-0.320091,0.181413,-0.651799,-0.049855,-0.446429,-0.16777,-0.266046,1.45915,-0.009652,-1.338242,-0.952381,-1.37953,1.140954,-1.12833,-0.830735,0.441917,class2,cluster1
1406,2.845943,-4.12852,-1.295993,-1.206345,-1.805112,-0.617822,0.033199,1.729759,0.067864,-0.76666,-0.935372,1.211717,-1.703939,0.370206,-0.275678,1.434597,-0.606141,0.794029,1.725667,-0.066858,1.056269,-0.614557,0.785767,0.585139,-0.27471,0.693334,-0.896293,-0.492479,-1.747041,0.314144,1.53387,-0.955903,0.232158,0.603004,0.622124,class2,cluster1
1407,-1.711205,2.831464,-0.14649,-1.239614,-1.236041,0.125215,-0.596648,-0.268716,-1.994847,-0.777918,-1.56781,0.882014,0.268245,0.190732,-0.259945,0.087619,2.326376,-0.709932,-1.245165,-1.05254,0.263567,0.400448,2.231862,0.601693,-0.88644,1.185945,-0.423699,-0.888276,1.523755,1.0021,-0.545179,-1.009693,-0.30243,-0.840762,-0.509837,class0,cluster2
1408,5.808543,1.515496,0.326695,-2.174438,0.711656,-0.156983,1.814574,1.10467,0.898998,0.8744,-0.267161,-1.127189,1.620448,-1.71666,-0.234759,-0.66817,0.923305,-0.080036,1.191475,0.712884,2.138141,2.122859,0.359624,-0.029534,-0.47949,-1.419732,0.417436,2.745297,1.027265,0.394352,0.483568,-0.830061,0.023534,0.066688,-2.550992,class2,cluster1
1409,-3.930702,-5.105996,0.337348,-0.857573,-0.366266,-0.183689,-0.038268,-1.367951,-0.072342,0.262238,-0.342932,-0.83105,1.153432,0.469219,-0.902744,0.128519,-1.260011,-0.529529,1.134343,0.051251,-0.781429,0.846067,1.156027,-1.311081,0.707453,0.104488,-0.302418,1.705939,1.123817,-0.590177,0.746668,-1.497015,-0.654087,-0.82517,0.497985,class1,cluster0
1410,-6.630911,-1.941082,0.559603,0.860657,0.548106,0.758404,-1.821066,1.276793,-0.741742,1.078112,-0.891967,-0.294354,1.269552,-0.917299,2.492699,-0.378953,1.400148,0.522228,1.190172,-1.21455,0.004494,-0.062732,0.450284,-0.584448,0.487907,-0.780688,-0.375652,0.702605,0.246909,-0.552454,0.296397,1.642308,0.912806,1.133587,0.219932,class1,cluster0
1411,1.555294,2.864487,-0.773215,-1.412246,-0.699902,-2.535444,0.856497,-0.166496,1.257703,1.066242,-0.828036,0.207795,-0.16443,0.789109,-1.095397,-0.764494,0.947058,0.97044,-1.08988,-2.116367,0.960217,0.305517,0.149396,-0.265649,0.665538,2.02186,2.694016,-0.366614,1.06075,2.372986,-1.352571,0.560631,0.665951,-0.267569,1.234192,class0,cluster2
1412,5.771369,-1.835888,-0.065806,-1.488673,0.812947,1.005505,-0.651138,0.425612,0.39089,0.144551,0.265623,1.465945,1.138308,-1.745357,-0.178185,-0.783983,0.423203,-0.384827,-0.311697,0.060526,-1.25546,1.045269,0.340754,0.269092,0.251149,-0.602139,-0.252963,-0.051151,-0.655887,-0.274488,-1.29588,-1.170176,0.11954,-0.109132,0.548467,class2,cluster1
1413,2.600575,-1.082636,-0.466465,-0.042885,0.11033,-0.721613,0.012853,0.398103,-0.726015,-0.458864,-0.909559,0.434021,0.066688,0.864739,0.04178,0.231281,-0.445606,0.913073,0.263146,0.077197,0.377664,-1.183789,-1.022653,-0.789928,-0.16711,-0.778172,-0.39275,0.903492,0.71606,-0.596037,0.578931,0.557576,1.257957,0.655511,1.606529,class2,cluster1
1414,6.560901,3.031424,-0.647402,1.034263,-1.774236,-0.722174,-2.059813,-1.526479,0.574602,-0.351381,-1.314275,-0.375043,-0.865021,-0.363565,-0.097884,-1.182585,1.274515,-0.7038,0.690261,-1.210674,1.939875,0.250901,0.642212,0.832439,-0.450854,1.120752,2.008446,-1.471819,-0.258301,0.593193,-0.428592,-0.179365,-0.497768,0.22404,0.375401,class2,cluster1
1415,-8.229313,2.192479,-1.459918,-0.729164,2.452352,-0.28967,1.340689,0.564453,-0.2975,0.816112,1.011068,-2.865427,0.433457,-0.117115,-0.734382,1.768994,0.973528,0.245189,0.753488,-0.614762,0.622879,0.793761,0.455011,0.479605,0.265335,-1.42637,-1.039442,-0.318963,-0.091593,-0.085351,-0.418795,-1.295249,-1.756092,3.104272,-0.962674,class1,cluster0
1416,1.606633,3.967158,-2.294389,0.125636,-0.072114,1.004373,2.258489,1.919245,1.251791,0.416083,-0.364878,-1.184901,1.014092,-1.228496,-0.660325,-1.988707,1.446158,0.290943,-1.387451,0.229111,-0.569616,1.536001,0.572136,1.23099,-0.70133,-2.579244,-0.54449,0.343841,-1.359704,-2.620181,-0.008641,-0.17451,0.0282,-1.029254,0.850061,class0,cluster2
1417,-7.886316,1.138823,-1.586576,1.3035,1.002555,-0.750725,-2.253622,0.882918,-1.333225,-0.83754,0.632341,-0.754995,-1.23342,-0.859694,0.672809,-0.436113,0.021303,0.112729,2.065234,-0.488904,-0.545438,0.014325,-0.840361,-0.091725,-0.533299,-0.874514,2.198532,0.184582,0.836559,-1.169189,1.716482,1.573087,0.443006,-0.299134,0.089514,class1,cluster0
1418,-3.457731,5.50343,-1.131069,-0.065722,0.912678,-0.637286,-0.976126,-0.569267,-1.090575,-1.417017,-0.207658,-0.452071,0.490331,0.455056,-0.150102,-0.807085,-1.505358,-0.627824,0.221787,-0.160532,-0.079506,-0.532406,-0.784716,-1.869193,0.038308,-1.274023,-0.688211,-0.832068,-1.057919,1.482602,-0.784878,1.071962,-0.424811,-0.536853,-1.532336,class0,cluster2
1419,-8.429263,3.124118,0.090942,-0.56802,-1.033699,-0.059996,-1.401685,0.685543,1.086737,-1.042174,0.053556,2.112028,0.154689,-1.543109,-0.648534,0.619951,-1.527729,-0.147794,0.890541,0.083322,0.262321,-0.316828,0.455329,0.069723,-1.246179,-0.2286,0.775156,0.044752,0.497574,0.199275,-0.277556,0.583277,2.170129,2.226158,-1.142861,class1,cluster0
1420,5.04954,1.198115,1.348341,0.298923,0.350887,2.242604,2.047781,-0.895015,0.205807,-0.46683,0.885416,-0.96558,0.584693,-0.616417,0.257971,-1.428993,0.027442,-0.34686,1.154536,-0.292143,-0.123811,0.563508,0.644824,-0.043076,-1.219649,1.048843,0.220294,-0.235491,-2.245422,-1.934101,-0.421799,-0.821936,-0.072331,0.349336,0.090988,class2,cluster1
1421,3.384353,-2.705952,0.025351,-0.19117,1.489664,-0.96927,-0.002455,1.060805,2.313353,-1.021841,-0.873664,0.377439,0.414553,0.140126,-0.162964,-0.363006,1.125806,1.295609,1.417367,-0.222558,-0.446443,0.760653,-0.027353,1.338277,1.394384,0.092563,-0.135478,-0.89029,-1.054742,1.773693,-0.554663,-1.247418,1.170881,0.130049,0.375092,class2,cluster1
1422,-2.570219,1.620006,0.063686,-1.833599,0.503498,-0.233633,1.091672,0.137101,0.113265,-0.934962,-0.306244,0.030408,0.797783,-0.419808,-0.414356,-0.71474,-0.846849,1.307267,0.811132,-0.350587,0.230736,0.798428,-0.42944,0.136658,0.098291,-0.998039,-0.24124,-0.54796,0.765962,-0.558872,1.815574,-0.985311,0.585791,0.177587,0.036555,class0,cluster2
1423,0.101351,1.761544,0.121075,-1.211729,-0.217781,0.398738,-0.817357,1.283211,-0.871463,1.138877,1.084309,0.55151,0.360061,-0.642514,0.667834,-0.078601,-0.971824,-0.90195,0.192919,2.638966,-0.791662,0.231479,-0.755281,1.617552,0.44972,-1.4041,0.123032,-0.077573,-1.095862,0.493775,-0.464696,1.309771,-0.550778,-0.567465,0.309759,class0,cluster2
1424,7.993093,1.473699,-3.77504,-1.01103,-0.293486,0.06272,-0.586938,-1.122029,-0.113867,1.418347,0.836552,1.026612,-0.530159,2.16217,0.214125,0.2121,0.277372,-0.893668,-0.109293,0.805302,-1.506884,-0.328479,1.483698,1.349634,0.052326,-0.727028,-0.280856,-0.104044,-0.695688,-0.825615,0.486168,0.831612,0.765222,1.1839,0.341818,class0,cluster2
1425,-2.964119,-3.049218,-0.854132,-2.313743,-1.300459,0.505481,-0.150747,0.745543,0.638099,0.685827,-0.786189,-0.86394,-0.77242,-0.200842,1.075882,1.226447,2.42067,-0.5945,0.079918,1.067127,0.428043,-2.87568,0.970111,-0.10397,0.040046,-1.071997,-0.760102,-0.235126,-0.805309,-0.358652,-2.217122,-0.685821,0.922848,-0.681493,-0.437102,class1,cluster0
1426,3.926843,-0.589527,0.714775,-2.555984,-0.436358,0.798933,-0.884258,1.02554,-0.431701,-1.091553,-1.4026,0.66178,0.141676,0.254034,-0.214626,1.028168,1.984342,0.85504,1.472283,0.792833,0.487606,-0.933264,-0.636314,0.253205,1.868779,1.26329,-0.045942,0.77429,-1.138044,0.000824,0.939183,-1.712675,1.46933,-1.779615,0.442628,class2,cluster1
1427,-0.090143,-4.460286,1.853316,1.716611,0.289378,0.355247,1.546928,-0.8193,0.598632,0.390796,-0.352294,-0.685728,0.529708,-0.992512,0.272457,-1.463192,0.295,-0.482972,0.058641,-0.003048,0.704899,-2.127327,0.043083,-0.026285,-1.584874,-0.84383,2.040593,0.171089,-0.116493,0.010277,0.833826,-0.313083,1.578701,1.76883,-0.73374,class1,cluster0
1428,4.96789,-0.301336,-0.75981,-0.751479,0.584844,-1.11879,0.293439,-0.33495,-0.141474,-0.678681,-1.155088,0.721446,2.228784,-1.321569,0.185882,-0.729984,-0.670248,-0.687891,0.33106,0.615777,1.100689,1.638473,-0.017311,0.43593,1.509586,0.96908,0.667161,0.612474,-0.929232,1.558068,0.023925,-0.209089,2.619777,-0.042708,-0.146457,class2,cluster1
1429,6.784516,1.880659,1.813173,0.054972,-2.512982,-0.718633,0.258009,-0.788224,0.185981,-0.899493,-0.326595,-1.530283,-1.351605,2.883459,1.35819,-0.147551,0.392296,1.888864,-0.563698,-1.066041,0.004401,0.410082,0.35981,1.167465,-1.626663,1.12592,-0.991429,0.221371,0.240079,1.512255,-0.64409,-1.155207,-0.060777,1.375299,-0.929264,class2,cluster1
1430,-2.903012,-1.66512,-0.597895,-1.387304,-0.867541,-0.331006,1.149008,1.004566,-0.64773,0.171196,0.170702,-0.447906,-0.449847,0.786394,-0.970452,-0.362107,1.452834,-1.57722,-2.056797,0.076595,-0.514841,-0.894302,0.285871,1.123557,-0.50165,1.063949,1.337729,-0.020177,0.912697,1.252372,0.847081,-0.024857,-0.395824,0.314697,0.685375,class1,cluster0
1431,4.616828,0.154164,1.124897,0.62349,-0.287291,0.193217,0.918645,0.105479,-0.465778,-1.425001,-1.073375,-1.714587,0.847812,-0.312316,-2.302925,0.388503,0.396088,0.865524,-1.268646,1.158689,-0.829815,1.728482,0.367701,0.167276,-0.41302,-0.364678,-0.797074,-0.292053,0.252255,-0.452042,-0.813877,0.538614,1.24544,0.422804,0.023825,class2,cluster1
1432,-6.563516,2.349898,0.865899,0.352933,-2.184286,1.193521,0.398797,-0.020879,-1.154252,0.328167,-0.419159,-0.784107,1.181252,0.589375,1.277398,0.858557,2.154822,-0.036513,1.625974,0.494393,-0.219987,-0.888736,0.605279,2.037065,1.205835,0.346144,1.724533,0.974333,0.639608,0.836254,1.240496,-0.336502,-0.971302,-0.11729,1.115558,class1,cluster0
1433,-5.305997,2.336447,-1.840838,-0.693374,1.910309,0.815359,-0.086037,0.052563,-0.433024,-0.306461,1.770701,1.128992,2.152982,0.366283,-1.031452,-0.699333,-0.786399,-0.756789,0.037016,0.058807,-0.396102,0.132533,0.611585,0.290509,1.556889,-0.01867,-0.976559,-1.029494,0.735199,0.835128,-0.317953,-0.767518,-1.040339,1.262787,0.613105,class0,cluster2
