@relation 'AT: vowel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R28-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.468Sex-0.365Feature 7+0.289Feature 9+0.285Feature 4-0.263Feature 8...' numeric
@attribute '0.446Feature 6-0.408Feature 3-0.367Feature 2-0.326Feature 9-0.276Feature 8...' numeric
@attribute '-0.385Train or Test+0.358Feature 1-0.346Feature 5-0.305Feature 3-0.295Feature 4...' numeric
@attribute '0.52 Train or Test+0.352Feature 1+0.262Feature 8-0.222Speaker Number=Kate+0.221Speaker Number=Mike...' numeric
@attribute '0.366Speaker Number=Andrew-0.288Feature 4+0.287Speaker Number=David-0.285Feature 2+0.285Feature 1...' numeric
@attribute '-0.468Feature 0-0.346Speaker Number=David-0.312Speaker Number=Sarah-0.286Feature 9+0.283Speaker Number=Andrew...' numeric
@attribute '0.62 Speaker Number=Bill-0.311Feature 7-0.302Speaker Number=Jo-0.287Speaker Number=Rich-0.224Speaker Number=David...' numeric
@attribute '-0.546Speaker Number=Kate+0.421Speaker Number=Rose-0.375Speaker Number=Sarah+0.278Speaker Number=Penny-0.234Feature 8...' numeric
@attribute '-0.516Speaker Number=Andrew+0.439Speaker Number=David+0.325Speaker Number=Tim-0.286Speaker Number=Sarah+0.275Speaker Number=Sue...' numeric
@attribute '0.525Speaker Number=Nick-0.418Speaker Number=Wendy+0.357Speaker Number=Jo+0.305Speaker Number=Sue-0.268Speaker Number=Rich...' numeric
@attribute '-0.576Speaker Number=Mark+0.46 Speaker Number=Bill+0.302Speaker Number=Wendy+0.269Speaker Number=Mike-0.244Speaker Number=Tim...' numeric
@attribute '0.566Speaker Number=Mike+0.429Speaker Number=Kate-0.326Speaker Number=Rich+0.306Speaker Number=Nick-0.275Speaker Number=Jo...' numeric
@attribute '-0.435Speaker Number=Tim-0.372Speaker Number=Sarah+0.326Speaker Number=Rich+0.301Speaker Number=Mark-0.285Speaker Number=Rose...' numeric
@attribute '0.51 Speaker Number=Penny-0.399Speaker Number=Wendy-0.392Speaker Number=Nick-0.366Speaker Number=Jo-0.261Speaker Number=Mark...' numeric
@attribute '0.524Speaker Number=Tim+0.407Speaker Number=Wendy-0.345Speaker Number=Rich-0.323Speaker Number=Rose+0.306Speaker Number=Penny...' numeric
@attribute '-0.412Speaker Number=Sue+0.379Speaker Number=Sarah-0.371Speaker Number=Mike-0.288Speaker Number=Jo+0.276Speaker Number=Bill...' numeric
@attribute '-0.455Feature 5+0.419Feature 0-0.347Feature 7+0.312Speaker Number=Rich-0.286Speaker Number=Sue...' numeric
@attribute '0.655Feature 6-0.332Feature 7+0.267Feature 5+0.266Feature 9-0.244Feature 0...' numeric
@attribute '-0.457Feature 8-0.441Feature 4+0.367Feature 9+0.338Feature 7-0.26Speaker Number=David...' numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}

@data
0.55809,1.739228,1.722429,-0.854322,0.531407,2.57457,-1.155364,-2.672798,1.008776,-0.950241,0.073302,1.62116,0.566136,-0.246059,0.475064,0.648164,-0.387128,-0.586485,-1.813827,hud
-0.463981,0.714761,0.560605,-1.917763,0.390374,1.214797,-1.314039,-2.435119,0.809508,-0.982155,0.175918,1.726769,0.566136,-0.246059,0.159306,0.271563,-0.231697,-0.881474,0.48938,hed
2.688959,0.571327,-1.081817,-3.05538,-0.667346,1.786672,-0.073392,-1.897312,1.143924,-0.844276,0.412085,1.814612,0.566136,-0.246059,-0.582065,0.46717,0.254527,1.129886,0.665108,hid
1.321641,0.41605,-1.549065,-3.1789,0.292679,1.772261,-0.910954,-1.644286,0.730892,-1.026045,0.409674,1.722362,0.566136,-0.246059,-0.498444,0.677966,-0.945688,-0.007355,1.25583,hId
2.015348,-0.727182,-0.995898,-2.399884,0.483717,1.068651,-0.512067,-1.916105,0.893476,-0.872591,0.195166,1.703875,0.566136,-0.246059,-0.251338,0.576275,0.480811,-0.652798,1.042269,hEd
1.458994,0.11413,0.4867,-1.629248,0.19976,0.630286,-0.022479,-2.776218,1.081415,-0.694373,0.08024,1.763793,0.566136,-0.246059,0.121699,-0.021132,1.673143,-0.234332,0.067651,hAd
-0.070825,1.707001,1.83174,-1.274569,0.267673,0.581671,-0.599575,-2.931317,1.017645,-0.726834,0.203326,1.779641,0.566136,-0.246059,0.417565,-0.342013,0.745545,0.056299,0.299199,hYd
-0.254061,0.568045,0.947878,-1.657988,0.145588,0.615212,-0.926638,-2.635965,0.722166,-0.851525,0.145614,1.740797,0.566136,-0.246059,0.243566,-0.007672,0.41275,-0.935463,0.73758,had
-0.158964,2.332049,1.695281,-1.442541,0.149954,0.839923,-0.70994,-2.627252,0.95124,-0.941998,0.232484,1.746933,0.566136,-0.246059,0.282348,-0.281732,-0.02577,-0.133877,0.006227,hOd
-0.222651,0.260393,2.700139,-0.097107,1.265079,1.388373,-1.243082,-3.00253,1.10151,-0.828168,0.26327,1.732928,0.566136,-0.246059,0.811798,0.293979,0.197395,0.554012,0.263057,hod
-0.820335,0.797503,1.060028,-1.419665,0.718651,1.583969,-1.592447,-2.328559,0.728292,-1.183807,0.143641,1.698223,0.566136,-0.246059,0.279567,0.434372,-0.879519,-1.140486,0.048548,hUd
1.018997,1.673067,2.040499,-0.632195,0.416975,2.36892,-1.025295,-2.57807,1.082233,-0.920972,0.069952,1.619859,0.566136,-0.246059,0.50446,0.603549,-0.203459,-0.582894,-1.677301,hud
-0.53044,0.782508,0.676461,-1.876541,0.338142,1.238115,-1.247131,-2.598159,0.899405,-0.950452,0.166689,1.740482,0.566136,-0.246059,0.195964,0.217273,0.004665,-0.68287,0.275369,hed
2.704214,0.404058,-0.936974,-2.862982,-0.654103,2.06412,-0.156564,-2.003102,1.125766,-0.820384,0.391103,1.790553,0.566136,-0.246059,-0.498815,0.613828,0.251902,1.098375,0.362509,hid
1.204719,0.598181,-1.516787,-3.233965,0.252528,1.724651,-0.959068,-1.614865,0.747702,-1.039135,0.392641,1.727832,0.566136,-0.246059,-0.50582,0.632329,-0.976366,-0.137586,1.234385,hId
2.052414,-0.592918,-1.0093,-2.5001,0.398243,0.974464,-0.587622,-1.731426,0.844979,-0.88679,0.205722,1.708962,0.566136,-0.246059,-0.299313,0.559082,0.275962,-0.834446,1.324392,hEd
1.40201,-0.00522,0.509107,-1.582452,0.260571,0.740158,-0.101119,-2.795118,1.06398,-0.687502,0.089573,1.762572,0.566136,-0.246059,0.14838,0.045956,1.603892,-0.185233,0.089585,hAd
-0.229397,1.663256,1.830851,-1.238513,0.330956,0.672238,-0.630519,-2.996051,0.965136,-0.737515,0.211575,1.777438,0.566136,-0.246059,0.43955,-0.315789,0.667365,0.112853,0.245383,hYd
-0.202527,0.37546,0.688521,-1.853436,0.182758,0.687059,-1.212903,-2.324696,0.67369,-0.885047,0.147107,1.735235,0.566136,-0.246059,0.167952,0.156981,0.045152,-1.308145,1.133988,had
0.110166,2.188739,1.436774,-1.440808,0.303355,0.997872,-0.44978,-2.725367,0.927857,-0.946523,0.269062,1.744591,0.566136,-0.246059,0.238213,-0.24823,0.050882,0.306757,-0.185864,hOd
-0.120096,0.005818,2.750811,-0.033197,1.193989,1.342818,-1.214756,-2.997254,1.172317,-0.849835,0.260312,1.741337,0.566136,-0.246059,0.805863,0.312222,0.328676,0.619538,0.28622,hod
-0.483854,0.223156,0.813916,-1.457742,0.645142,1.761497,-1.66199,-2.225146,0.718246,-1.177085,0.148002,1.680592,0.566136,-0.246059,0.234103,0.658405,-0.891527,-1.207421,0.156502,hUd
1.188305,1.648484,2.149536,-0.529116,0.506005,2.222582,-1.040182,-2.447683,1.043056,-0.909369,0.065126,1.61062,0.566136,-0.246059,0.525494,0.596035,-0.268587,-0.769254,-1.442868,hud
-0.563263,0.696403,0.759569,-1.834404,0.263553,1.26253,-1.255418,-2.682456,0.95855,-0.932152,0.15192,1.745759,0.566136,-0.246059,0.223967,0.223759,0.161936,-0.643872,0.16634,hed
2.645386,0.41921,-0.925357,-2.792082,-0.561179,2.195131,-0.141141,-2.101988,1.10672,-0.814775,0.38194,1.780523,0.566136,-0.246059,-0.461776,0.644959,0.261928,1.148349,0.138145,hid
1.066984,0.681432,-1.363089,-3.208707,0.133181,1.764983,-1.132675,-1.591514,0.754871,-1.028462,0.340472,1.72046,0.566136,-0.246059,-0.464637,0.668156,-0.99563,-0.508326,1.124531,hId
1.899465,-0.212024,-1.15538,-2.75592,0.354415,0.861117,-0.564699,-1.697428,0.867788,-0.88683,0.226594,1.732932,0.566136,-0.246059,-0.368722,0.428741,0.227846,-0.751189,1.45013,hEd
1.445549,-0.090783,0.558841,-1.526738,0.31566,0.80982,-0.183391,-2.722785,1.042346,-0.692915,0.104253,1.761053,0.566136,-0.246059,0.159681,0.112007,1.459198,-0.181372,0.209759,hAd
-0.365624,1.679482,1.80666,-1.265679,0.451551,0.649182,-0.705933,-2.974674,0.923391,-0.728372,0.22397,1.782721,0.566136,-0.246059,0.450484,-0.32171,0.561945,0.098836,0.418887,hYd
-0.100449,0.424039,0.501162,-2.002766,0.138493,0.90172,-1.315274,-2.13403,0.66475,-0.948483,0.174333,1.736017,0.566136,-0.246059,0.079096,0.271899,-0.293843,-1.291744,1.176233,had
0.335684,1.559001,1.440732,-1.268144,0.274846,1.316194,-0.593622,-2.733381,0.822714,-0.886875,0.268284,1.717753,0.566136,-0.246059,0.297221,0.033223,-0.008283,0.224532,-0.1429,hOd
-0.53529,0.779498,2.647009,-0.24338,1.29489,1.180572,-1.082781,-2.974181,1.052835,-0.935577,0.304645,1.763524,0.566136,-0.246059,0.725931,0.055134,-0.01091,0.766123,0.325435,hod
0.057554,-0.447041,0.139905,-1.719115,0.746145,1.689763,-1.573369,-1.934878,0.634781,-1.202576,0.177807,1.676623,0.566136,-0.246059,0.059809,0.810631,-0.965622,-1.280102,0.680238,hUd
0.910213,1.997887,2.088295,-0.619816,0.641237,2.421514,-1.098413,-2.603633,1.085804,-0.881025,0.053633,1.609695,0.566136,-0.246059,0.559675,0.583049,-0.268924,-0.669081,-1.785514,hud
-0.530353,0.710584,0.772336,-1.828805,0.237526,1.266987,-1.224392,-2.694615,0.968251,-0.930302,0.151988,1.748227,0.566136,-0.246059,0.220949,0.214986,0.193455,-0.604718,0.132266,hed
2.172454,-0.117206,-1.430357,-3.014996,-1.631231,0.347706,0.328514,1.010913,-0.291274,0.538861,-0.396527,0.696743,1.128897,2.04434,0.429033,1.13966,0.580973,1.560025,-1.958748,hid
1.628033,0.169695,-1.121394,-3.068354,-1.293747,-0.813601,-0.134573,1.51009,-0.442336,0.56798,-0.448253,0.694517,1.128897,2.04434,0.50569,0.821648,0.285363,0.223852,-0.460943,hId
1.900842,-1.361429,-0.299873,-2.018024,-0.846342,-1.110391,-0.116675,0.861244,-0.322085,0.904142,-0.607933,0.629534,1.128897,2.04434,1.013355,0.968722,1.697191,-0.132515,-0.662866,hEd
1.609237,0.663422,1.111508,-1.705751,-0.897714,-1.868605,-0.131345,0.798027,-0.165319,1.131856,-0.543146,0.641887,1.128897,2.04434,1.289949,0.335795,1.712827,0.035405,-0.22745,hAd
0.267037,1.080473,2.159305,-1.137076,-0.335134,-1.796796,-0.96025,1.002457,-0.776115,1.110377,-0.419176,0.644176,1.128897,2.04434,1.596183,0.373048,0.159199,-0.291175,0.97424,hYd
1.072774,1.148673,1.590684,-1.410635,-0.562173,-1.838637,-0.476219,1.122299,-0.682905,1.041217,-0.41719,0.620247,1.128897,2.04434,1.378133,0.345743,0.391244,-0.135235,0.598197,had
-0.1418,-0.51533,2.793935,-0.510604,-0.723237,-1.171511,-1.759233,0.862975,-0.776635,1.084192,-0.495597,0.582353,1.128897,2.04434,1.863401,1.009817,0.078671,-0.920054,0.758579,hOd
0.266019,2.053772,3.130536,-0.399434,-0.595162,-0.57086,-0.738994,0.951187,-0.820917,0.726554,-0.364946,0.661446,1.128897,2.04434,1.613215,0.521347,-0.863354,0.677324,-0.723082,hod
1.042921,2.271688,2.057516,-1.57666,-1.10356,-0.800204,-1.049101,1.850841,-0.547144,0.703903,-0.293469,0.693193,1.128897,2.04434,1.158132,0.626829,-1.259552,0.316262,0.421622,hUd
2.53114,0.938621,2.131337,-0.910455,-0.852278,0.194019,-1.092716,1.758024,-0.483609,0.945309,-0.372079,0.594838,1.128897,2.04434,1.367801,1.378118,-0.849584,0.302549,-0.292033,hud
1.282291,0.729469,0.811669,-2.091286,-1.154231,-1.420771,-0.750892,1.506373,-0.687281,0.972105,-0.455515,0.660185,1.128897,2.04434,1.082929,0.650439,0.128524,-0.562286,0.732724,hed
2.413986,-0.271173,-1.321981,-2.911828,-1.600726,0.416844,0.21939,1.160463,-0.275889,0.545912,-0.381851,0.688021,1.128897,2.04434,0.445387,1.251511,0.438033,1.519611,-1.772589,hid
1.6569,0.069712,-1.098842,-3.019813,-1.293855,-0.750986,-0.190851,1.571904,-0.5247,0.560488,-0.431577,0.686617,1.128897,2.04434,0.509634,0.886458,0.111361,0.182395,-0.338079,hId
1.999392,-1.100736,-0.571366,-2.228769,-0.815171,-1.164276,0.07439,0.829273,-0.238949,0.896641,-0.603821,0.640009,1.128897,2.04434,0.931647,0.865787,1.846516,0.060429,-0.828088,hEd
1.495968,0.568124,1.226945,-1.613723,-0.988707,-1.648851,-0.210551,0.648232,-0.13183,1.15056,-0.560345,0.63042,1.128897,2.04434,1.351367,0.425406,1.790486,0.068672,-0.537184,hAd
0.141907,1.069459,2.220905,-1.075582,-0.310515,-1.740568,-0.971684,0.936933,-0.850115,1.119269,-0.410777,0.64336,1.128897,2.04434,1.628043,0.379505,0.097876,-0.249301,0.963509,hYd
1.261648,1.118979,1.440161,-1.484895,-0.382449,-1.91198,-0.320675,1.091937,-0.569766,1.069817,-0.37521,0.643984,1.128897,2.04434,1.343561,0.283443,0.569709,0.308166,0.726525,had
-0.109667,-0.755212,2.866026,-0.377626,-0.703098,-1.122905,-1.782722,0.78186,-0.747214,1.100275,-0.529202,0.566717,1.128897,2.04434,1.919701,1.076419,0.238429,-1.023404,0.588896,hOd
0.516717,2.421487,2.829373,-0.634934,-0.409769,-0.518465,-0.756733,1.122811,-0.745915,0.744784,-0.380104,0.650828,1.128897,2.04434,1.543277,0.536601,-0.954903,0.539956,-0.774399,hod
1.053707,1.863371,2.106744,-1.445278,-1.146901,-0.725947,-1.167018,1.909561,-0.692375,0.696963,-0.293952,0.675619,1.128897,2.04434,1.187019,0.765794,-1.425132,0.101249,0.600164,hUd
2.434795,1.173514,1.982928,-1.111148,-0.988064,0.233363,-1.135572,1.933131,-0.599224,0.874778,-0.328309,0.606526,1.128897,2.04434,1.262867,1.365389,-1.256596,0.29577,-0.083225,hud
1.650314,0.89136,0.720293,-2.084389,-0.913916,-1.499292,-0.547622,1.559936,-0.5978,0.983364,-0.442204,0.663617,1.128897,2.04434,1.054071,0.584818,0.236242,-0.327373,0.709543,hed
2.54176,-0.299237,-1.354674,-2.90146,-1.467705,0.464005,0.184886,1.247903,-0.26366,0.544643,-0.35404,0.686312,1.128897,2.04434,0.438392,1.299496,0.311026,1.623815,-1.631637,hid
1.88303,-0.345412,-1.058717,-2.812368,-1.261821,-0.547659,-0.244238,1.605418,-0.6182,0.563648,-0.462812,0.657905,1.128897,2.04434,0.553592,1.079084,0.053026,-0.040041,-0.450595,hId
2.027978,-1.181001,-0.384435,-2.080385,-0.783651,-1.033572,0.06952,0.737315,-0.163152,0.914619,-0.595707,0.649469,1.128897,2.04434,0.986883,0.902982,1.933279,0.307483,-0.956855,hEd
1.492877,0.308934,1.214397,-1.522734,-0.837855,-1.617281,-0.194291,0.576313,-0.117854,1.158476,-0.560568,0.63403,1.128897,2.04434,1.383654,0.46223,1.890232,0.187398,-0.54252,hAd
0.092752,1.155714,2.229569,-1.091868,-0.197206,-1.799224,-0.959482,0.951038,-0.835494,1.121119,-0.397161,0.66019,1.128897,2.04434,1.625654,0.325517,0.078285,-0.138726,1.080793,hYd
1.266389,0.792892,1.403792,-1.518602,-0.384421,-1.811578,-0.407311,1.044379,-0.5224,1.129093,-0.344989,0.668202,1.128897,2.04434,1.355055,0.363781,0.65894,0.567823,0.9474,had
-0.141444,-0.355961,2.921857,-0.429788,-0.609869,-1.159216,-1.773794,0.802065,-0.711342,1.124004,-0.525409,0.577462,1.128897,2.04434,1.924316,0.987944,0.197289,-0.969395,0.586181,hOd
0.698063,3.0126,2.541461,-0.904943,-0.322543,-0.487893,-0.612163,1.177338,-0.605659,0.730426,-0.393966,0.652372,1.128897,2.04434,1.448218,0.442497,-0.90744,0.621233,-1.104321,hod
1.477709,1.675865,1.697625,-1.52941,-1.071806,-0.670732,-0.896439,1.970786,-0.821007,0.682286,-0.290082,0.662806,1.128897,2.04434,1.08573,0.812937,-1.423209,0.143375,0.541125,hUd
2.182564,1.060731,1.953808,-1.213475,-1.196116,0.28017,-1.341161,2.125521,-0.744138,0.781597,-0.29391,0.618094,1.128897,2.04434,1.193259,1.434242,-1.716224,0.128697,0.265194,hud
2.076003,0.870682,0.674523,-1.982271,-0.606784,-1.552519,-0.230125,1.450725,-0.402057,1.018693,-0.424404,0.679605,1.128897,2.04434,1.0598,0.505832,0.62912,0.236272,0.533924,hed
2.630275,-0.258875,-1.363429,-2.901691,-1.497717,0.5489,0.163566,1.39246,-0.28936,0.468925,-0.310334,0.68258,1.128897,2.04434,0.38733,1.348526,0.006452,1.733586,-1.545599,hid
2.223521,-0.747366,-0.881182,-2.557864,-1.191105,-0.39738,-0.29472,1.612344,-0.574059,0.615766,-0.480543,0.643205,1.128897,2.04434,0.631573,1.242456,0.167667,-0.04881,-0.487037,hId
1.818035,-1.359263,-0.061295,-1.802932,-0.658226,-0.816738,-0.101295,0.638314,-0.207799,0.929641,-0.588436,0.648204,1.128897,2.04434,1.109468,1.009425,1.803978,0.397494,-0.999973,hEd
1.63328,0.253791,1.086967,-1.55662,-0.80398,-1.632488,-0.14805,0.645988,-0.164721,1.151951,-0.570244,0.628133,1.128897,2.04434,1.350198,0.48205,1.861576,0.07787,-0.508528,hAd
-0.022669,1.136235,2.372241,-1.049865,-0.205381,-1.758988,-1.057241,0.885043,-0.747751,1.150458,-0.410908,0.672538,1.128897,2.04434,1.674485,0.334513,0.188035,-0.102849,1.034187,hYd
1.472488,0.61504,1.22553,-1.578131,-0.372516,-1.659257,-0.27526,0.960887,-0.463112,1.159029,-0.326769,0.685675,1.128897,2.04434,1.318221,0.408507,0.834316,0.930587,0.838939,had
-0.020863,0.470326,2.728518,-0.757501,-0.46954,-1.256334,-1.606038,0.95493,-0.693341,1.147643,-0.453486,0.622054,1.128897,2.04434,1.804574,0.77571,-0.023003,-0.554862,0.854626,hOd
0.86253,3.283635,2.237097,-1.118822,-0.226799,-0.470381,-0.484597,1.227548,-0.523033,0.71186,-0.401349,0.657207,1.128897,2.04434,1.359807,0.394805,-0.859185,0.700376,-1.282202,hod
1.954556,1.728664,1.100662,-1.762261,-0.909241,-0.70246,-0.540329,2.008172,-0.76125,0.65048,-0.353515,0.650187,1.128897,2.04434,0.946121,0.777443,-1.124311,0.035986,0.105716,hUd
2.247784,0.862388,1.996516,-1.060965,-1.174719,0.330107,-1.280217,2.061686,-0.851598,0.79091,-0.303107,0.597966,1.128897,2.04434,1.232709,1.48544,-1.703891,0.065796,0.178534,hud
2.111157,0.74098,0.657535,-1.893783,-0.474881,-1.452631,-0.17703,1.376924,-0.406461,1.019173,-0.424178,0.678239,1.128897,2.04434,1.083326,0.543648,0.675677,0.374164,0.407049,hed
2.744803,-0.705375,-1.036666,-2.511993,-1.483279,0.940333,-0.102353,1.523086,-0.386016,0.394272,-0.275774,0.639326,1.128897,2.04434,0.473019,1.660649,-0.48678,1.684414,-1.547795,hid
2.459014,-0.766629,-0.847656,-2.532001,-1.118905,-0.508303,-0.204789,1.630261,-0.467698,0.651865,-0.479725,0.656253,1.128897,2.04434,0.632876,1.196869,0.366394,0.089823,-0.407117,hId
1.763792,-1.337877,-0.326579,-1.938341,-0.616239,-0.839551,0.062944,0.618006,-0.280355,0.881181,-0.574688,0.664037,1.128897,2.04434,1.02783,0.94525,1.775803,0.539075,-1.026299,hEd
1.606387,0.050436,0.96001,-1.58369,-0.627751,-1.644743,-0.215963,0.700387,-0.242417,1.168937,-0.542501,0.629621,1.128897,2.04434,1.348464,0.530564,1.734541,0.099785,-0.193882,hAd
-0.079448,1.107192,2.531885,-0.941066,-0.275557,-1.6619,-1.040084,0.742775,-0.657261,1.153772,-0.435815,0.676557,1.128897,2.04434,1.72238,0.341157,0.37889,-0.006574,0.719109,hYd
1.870518,0.503875,0.778312,-1.665669,-0.368753,-1.483981,0.083396,0.993891,-0.512102,1.049188,-0.36956,0.683842,1.128897,2.04434,1.170686,0.446623,0.904524,0.956228,0.30922,had
0.239208,1.266473,2.413874,-1.101287,-0.363452,-1.324539,-1.281891,1.050465,-0.644327,1.147765,-0.389485,0.659559,1.128897,2.04434,1.650799,0.555482,-0.11079,-0.043381,0.879308,hOd
0.980593,3.429268,2.066464,-1.251267,-0.240463,-0.447515,-0.377549,1.241363,-0.477973,0.69978,-0.385482,0.663107,1.128897,2.04434,1.29691,0.362993,-0.837554,0.868188,-1.361724,hod
2.152126,1.408609,0.804477,-1.809969,-0.898003,-0.612537,-0.475823,1.994984,-0.788211,0.648748,-0.413043,0.628121,1.128897,2.04434,0.911763,0.884382,-0.954755,-0.236932,-0.14792,hUd
2.338787,0.594601,2.122307,-0.84692,-1.022663,0.342706,-1.337866,2.053718,-0.922017,0.830728,-0.323836,0.574188,1.128897,2.04434,1.316972,1.571776,-1.691478,-0.120711,0.234718,hud
1.991696,0.721119,0.402486,-1.948598,-0.415114,-1.335536,-0.086463,1.298725,-0.478529,0.952711,-0.468862,0.662159,1.128897,2.04434,1.045913,0.565765,0.677832,0.210728,-0.003895,hed
2.943092,-1.227338,-0.495498,-1.992111,-1.41187,1.267151,-0.46021,1.60219,-0.521332,0.466817,-0.252234,0.586743,1.128897,2.04434,0.670262,1.99464,-0.837926,1.503031,-1.315946,hid
2.442256,-0.591481,-0.785915,-2.595091,-1.174433,-0.624524,-0.175143,1.619198,-0.399274,0.679204,-0.466277,0.674821,1.128897,2.04434,0.626072,1.104113,0.461004,0.214888,-0.305061,hId
2.083609,-0.908078,-0.447549,-2.240257,-0.841065,-1.030093,0.288362,0.744467,-0.132649,0.895279,-0.506682,0.715096,1.128897,2.04434,0.882183,0.758011,1.863958,1.02638,-0.754348,hEd
1.671728,-0.103932,0.92134,-1.587647,-0.58453,-1.703005,-0.234081,0.79196,-0.266857,1.155491,-0.521128,0.637022,1.128897,2.04434,1.325667,0.548235,1.65159,0.12718,0.058301,hAd
-0.086925,1.11217,2.574267,-0.876609,-0.27162,-1.660151,-0.953464,0.684892,-0.656311,1.131996,-0.442738,0.678951,1.128897,2.04434,1.727908,0.311255,0.438959,0.062613,0.574197,hYd
2.155493,0.276625,0.34739,-1.677716,-0.360477,-1.157367,0.341036,0.959319,-0.463391,0.886968,-0.48454,0.65992,1.128897,2.04434,1.0593,0.577425,1.08577,0.707513,-0.702833,had
0.303949,1.635069,2.162437,-1.280578,-0.50214,-1.21073,-0.988522,1.023516,-0.683694,1.060767,-0.385458,0.677181,1.128897,2.04434,1.519812,0.45835,-0.16122,0.184142,0.470437,hOd
0.928036,2.997015,2.494254,-0.928927,-0.427181,-0.483042,-0.381889,1.110091,-0.447277,0.69569,-0.373729,0.674051,1.128897,2.04434,1.388931,0.385086,-0.663591,1.057532,-1.318992,hod
2.297205,0.777356,0.675009,-1.541355,-0.838313,-0.21319,-0.337764,1.748729,-0.81627,0.593221,-0.479275,0.584341,1.128897,2.04434,0.959703,1.111784,-0.718378,-0.257971,-0.94901,hUd
2.252068,0.99926,2.057996,-0.990409,-0.970019,0.335947,-1.322119,2.098507,-0.852914,0.796982,-0.310895,0.589034,1.128897,2.04434,1.269901,1.485357,-1.788872,-0.004252,0.169493,hud
1.771578,1.020185,0.457268,-2.130376,-0.660261,-1.387306,-0.229056,1.369213,-0.524936,0.972471,-0.430062,0.673809,1.128897,2.04434,1.016834,0.513195,0.46197,0.177081,0.284164,hed
3.138245,-2.853201,2.272032,0.642522,1.172022,1.732452,-0.088327,1.824459,0.664566,-0.846771,-0.818842,0.554194,-1.140398,-0.303573,-0.884808,0.848697,0.288807,0.006057,0.411583,hid
4.023389,-2.658909,0.919876,-0.224965,0.692239,1.143123,0.583973,2.114017,0.576478,-0.874519,-1.028091,0.528248,-1.140398,-0.303573,-1.297289,0.627997,0.991439,-1.258668,-0.009597,hId
3.231873,-2.174682,0.845138,-0.597812,0.845849,0.618209,0.880175,1.738989,0.896944,-0.868418,-0.986461,0.675909,-1.140398,-0.303573,-1.361753,0.076352,1.656261,-0.272462,0.171366,hEd
1.636398,-0.008002,1.598573,-0.800661,0.98523,-0.172746,0.789057,1.835663,0.699168,-1.006283,-0.849243,0.783329,-1.140398,-0.303573,-1.356443,-0.74024,0.733437,0.03662,1.012808,hAd
1.32074,2.086768,1.686452,-1.063198,1.121344,-0.420287,1.634016,1.048771,0.882919,-0.80571,-0.745243,0.804324,-1.140398,-0.303573,-1.301537,-1.470682,1.405782,1.476059,0.092088,hYd
1.649494,0.648307,1.203734,-0.917087,1.582593,-0.50838,1.458298,1.461832,0.756406,-0.967276,-0.835227,0.787663,-1.140398,-0.303573,-1.377678,-1.142125,1.260318,0.67485,0.549766,had
1.495684,2.124022,2.427693,-0.712466,1.312833,-0.386385,0.475344,2.166797,0.550035,-0.840917,-0.762462,0.737824,-1.140398,-0.303573,-1.179182,-1.028316,-0.209512,-0.246886,1.541027,hOd
1.305006,2.630495,3.051615,0.066313,1.501634,0.041204,0.371639,2.29779,0.124206,-1.119469,-0.887729,0.594903,-1.140398,-0.303573,-1.012607,-0.835973,-1.15192,-1.397833,0.36175,hod
2.387822,1.916831,2.317036,-0.138511,1.161382,0.436302,0.772533,2.335284,0.085694,-1.083895,-0.904657,0.56507,-1.140398,-0.303573,-1.20438,-0.548221,-0.823597,-1.26374,-0.047524,hUd
2.773341,1.926727,3.237181,0.399413,1.512417,0.468854,1.035061,1.798394,0.803002,-0.854837,-0.802395,0.659647,-1.140398,-0.303573,-0.943184,-0.728281,0.234357,0.603472,-0.222615,hud
2.761446,-0.481394,1.630593,-0.137887,1.044442,0.398346,1.178366,1.896632,0.345547,-1.074613,-0.930956,0.647641,-1.140398,-0.303573,-1.302772,-0.34705,0.522155,-0.451027,-0.000186,hed
2.919855,-2.891011,2.296318,0.725766,1.196595,1.868625,-0.200544,1.821154,0.526288,-0.894152,-0.846007,0.529435,-1.140398,-0.303573,-0.853962,0.928804,0.061128,-0.292634,0.249309,hid
3.905367,-2.807562,1.576845,0.312721,1.075477,1.02538,0.627279,1.850762,0.761231,-0.824921,-1.033231,0.551144,-1.140398,-0.303573,-1.077917,0.53122,1.372185,-0.827914,-0.107009,hId
3.301004,-2.224052,1.221876,-0.305689,0.825831,0.673137,0.829927,1.752376,0.886314,-0.879478,-0.996418,0.664843,-1.140398,-0.303573,-1.278929,0.122796,1.587199,-0.333692,0.097112,hEd
1.710348,-0.047159,1.553363,-0.782014,0.964902,-0.005474,0.741511,1.895916,0.661952,-1.038681,-0.86265,0.768627,-1.140398,-0.303573,-1.37061,-0.64245,0.58945,-0.088195,0.866944,hAd
1.126867,2.106533,1.83915,-0.982925,1.167616,-0.247413,1.534162,0.983007,0.871527,-0.80293,-0.717432,0.817191,-1.140398,-0.303573,-1.255117,-1.431318,1.269976,1.692021,0.084137,hYd
